contractSymbol,type,expiration,strike,lastTradeDate,lastTradeDateEDT,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
META251128C00100000,call,2025-11-28,100.0,2025-11-26 19:57:15+00:00,2025-11-26 14:57:15 EST,533.86,529.95,537.75,1.5499878,0.29118142,4.0,28,9.554691528320314,True,REGULAR,USD
META251128C00110000,call,2025-11-28,110.0,2025-11-25 15:19:43+00:00,2025-11-25 10:19:43 EST,525.3,520.55,527.75,10.339966,2.0079162,1.0,5,9.960941274414063,True,REGULAR,USD
META251128C00120000,call,2025-11-28,120.0,2025-11-25 15:19:43+00:00,2025-11-25 10:19:43 EST,505.02,510.55,517.45,0.0,0.0,1.0,4,9.101566811523439,True,REGULAR,USD
META251128C00130000,call,2025-11-28,130.0,2025-11-25 15:37:10+00:00,2025-11-25 10:37:10 EST,497.04,500.55,507.9,0.0,0.0,22.0,2,9.16797302001953,True,REGULAR,USD
META251128C00140000,call,2025-11-28,140.0,2025-11-25 15:37:10+00:00,2025-11-25 10:37:10 EST,487.05,490.55,497.9,0.0,0.0,22.0,2,8.746098283691406,True,REGULAR,USD
META251128C00150000,call,2025-11-28,150.0,2025-11-25 20:09:05+00:00,2025-11-25 15:09:05 EST,482.44,480.55,487.9,0.0,0.0,5.0,2,8.355473527832032,True,REGULAR,USD
META251128C00160000,call,2025-11-28,160.0,2025-11-26 15:17:40+00:00,2025-11-26 10:17:40 EST,475.26,470.55,477.9,8.360016,1.7905368,1.0,46,7.990234387207031,True,REGULAR,USD
META251128C00170000,call,2025-11-28,170.0,2025-11-26 15:17:40+00:00,2025-11-26 10:17:40 EST,465.32,460.6,467.9,8.410004,1.8406259,1.0,48,7.689453513183595,True,REGULAR,USD
META251128C00180000,call,2025-11-28,180.0,2025-11-25 15:31:17+00:00,2025-11-25 10:31:17 EST,446.89,450.05,457.9,0.0,0.0,1.0,5,6.87500140625,True,REGULAR,USD
META251128C00190000,call,2025-11-28,190.0,2025-11-25 15:31:49+00:00,2025-11-25 10:31:49 EST,436.94,440.45,447.9,0.0,0.0,2.0,1,6.953126308593751,True,REGULAR,USD
META251128C00200000,call,2025-11-28,200.0,2025-11-25 20:12:19+00:00,2025-11-25 15:12:19 EST,432.9,430.5,437.75,0.0,0.0,5.0,4,6.591798635253907,True,REGULAR,USD
META251128C00230000,call,2025-11-28,230.0,2025-11-25 15:38:21+00:00,2025-11-25 10:38:21 EST,397.2,400.65,407.8,0.0,0.0,1.0,2,5.966799416503906,True,REGULAR,USD
META251128C00240000,call,2025-11-28,240.0,2025-11-25 15:38:21+00:00,2025-11-25 10:38:21 EST,387.26,390.6,397.8,0.0,0.0,1.0,1,5.699221625976563,True,REGULAR,USD
META251128C00250000,call,2025-11-28,250.0,2025-11-26 18:36:21+00:00,2025-11-26 13:36:21 EST,384.64,380.6,387.5,2.1100159,0.5515949,2.0,2,5.275394030761718,True,REGULAR,USD
META251128C00260000,call,2025-11-28,260.0,2025-11-26 15:14:52+00:00,2025-11-26 10:14:52 EST,373.8,370.6,377.95,6.3299866,1.7225859,2.0,14,5.343753320312499,True,REGULAR,USD
META251128C00270000,call,2025-11-28,270.0,2025-11-26 15:14:06+00:00,2025-11-26 10:14:06 EST,363.67,360.6,367.8,6.1900024,1.731566,16.0,12,5.050784936523437,True,REGULAR,USD
META251128C00280000,call,2025-11-28,280.0,2025-11-26 15:13:02+00:00,2025-11-26 10:13:02 EST,353.71,350.75,357.75,-4.1900024,-1.1707188,16.0,6,4.904300744628905,True,REGULAR,USD
META251128C00290000,call,2025-11-28,290.0,2025-11-26 15:10:03+00:00,2025-11-26 10:10:03 EST,343.67,340.6,347.95,6.560028,1.9459608,1.0,2,4.73437908203125,True,REGULAR,USD
META251128C00300000,call,2025-11-28,300.0,2025-11-26 20:10:17+00:00,2025-11-26 15:10:17 EST,334.2,330.6,337.95,1.230011,0.36940596,3.0,8,4.5449261938476555,True,REGULAR,USD
META251128C00320000,call,2025-11-28,320.0,2025-11-26 15:06:44+00:00,2025-11-26 10:06:44 EST,313.25,310.5,317.95,19.290009,6.5621204,1.0,23,4.140629824218751,True,REGULAR,USD
META251128C00330000,call,2025-11-28,330.0,2025-11-26 15:06:44+00:00,2025-11-26 10:06:44 EST,303.31,300.75,307.95,19.279999,6.7880144,10.0,2,4.072270534667969,True,REGULAR,USD
META251128C00340000,call,2025-11-28,340.0,2025-11-26 15:05:19+00:00,2025-11-26 10:05:19 EST,293.38,290.75,297.8,0.80999756,0.27685598,11.0,22,3.8457035107421875,True,REGULAR,USD
META251128C00350000,call,2025-11-28,350.0,2025-11-26 15:02:07+00:00,2025-11-26 10:02:07 EST,283.42,280.55,287.85,0.34002686,0.12011689,2.0,22,3.6230478173828127,True,REGULAR,USD
META251128C00360000,call,2025-11-28,360.0,2025-11-25 15:52:36+00:00,2025-11-25 10:52:36 EST,268.12,270.7,277.85,0.0,0.0,3.0,5,3.525391811523437,True,REGULAR,USD
META251128C00390000,call,2025-11-28,390.0,2025-11-26 14:58:38+00:00,2025-11-26 09:58:38 EST,244.46,240.7,248.0,4.4600067,1.8583361,1.0,1,3.1220725073242184,True,REGULAR,USD
META251128C00400000,call,2025-11-28,400.0,2025-11-26 14:58:38+00:00,2025-11-26 09:58:38 EST,234.52,230.7,238.0,1.3800049,0.5919211,2.0,59,2.9765650585937498,True,REGULAR,USD
META251128C00410000,call,2025-11-28,410.0,2025-11-26 14:57:48+00:00,2025-11-26 09:57:48 EST,224.57,220.8,228.0,6.5200043,2.9901419,2.0,14,2.863284091796875,True,REGULAR,USD
META251128C00420000,call,2025-11-28,420.0,2025-11-26 14:56:58+00:00,2025-11-26 09:56:58 EST,214.63,210.55,218.0,6.350006,3.0487833,3.0,12,2.653323679199219,True,REGULAR,USD
META251128C00430000,call,2025-11-28,430.0,2025-11-26 14:56:11+00:00,2025-11-26 09:56:11 EST,204.57,200.85,208.0,3.5200043,1.7508104,3.0,20,2.598636315917969,True,REGULAR,USD
META251128C00440000,call,2025-11-28,440.0,2025-11-26 20:46:51+00:00,2025-11-26 15:46:51 EST,194.97,190.85,198.0,6.419998,3.4049313,2.0,28,2.4628944677734372,True,REGULAR,USD
META251128C00450000,call,2025-11-28,450.0,2025-11-26 14:54:11+00:00,2025-11-26 09:54:11 EST,184.53,180.8,188.0,5.9400024,3.3260555,2.0,2,2.319340139160156,True,REGULAR,USD
META251128C00460000,call,2025-11-28,460.0,2025-11-26 14:54:11+00:00,2025-11-26 09:54:11 EST,174.59,170.75,177.85,5.9299927,3.515945,7.0,45,2.1425827685546874,True,REGULAR,USD
META251128C00465000,call,2025-11-28,465.0,2025-11-24 17:13:06+00:00,2025-11-24 12:13:06 EST,169.98,165.75,173.0,22.569992,15.311031,1.0,23,2.1142625268554687,True,REGULAR,USD
META251128C00470000,call,2025-11-28,470.0,2025-11-26 14:52:53+00:00,2025-11-26 09:52:53 EST,165.01,160.7,167.85,23.179993,16.343504,7.0,43,2.0058643603515627,True,REGULAR,USD
META251128C00475000,call,2025-11-28,475.0,2025-11-26 14:49:32+00:00,2025-11-26 09:49:32 EST,160.04,155.75,162.85,22.569992,16.418121,2.0,5,1.955078349609375,True,REGULAR,USD
META251128C00480000,call,2025-11-28,480.0,2025-11-26 14:50:07+00:00,2025-11-26 09:50:07 EST,154.97,150.7,157.85,6.430008,4.328806,3.0,3,1.8828130859374999,True,REGULAR,USD
META251128C00485000,call,2025-11-28,485.0,2025-11-26 14:49:32+00:00,2025-11-26 09:49:32 EST,150.31,145.7,152.9,-11.080002,-6.8653584,2.0,3,1.8325203686523435,True,REGULAR,USD
META251128C00490000,call,2025-11-28,490.0,2025-11-26 14:48:49+00:00,2025-11-26 09:48:49 EST,144.77,140.75,147.9,6.220001,4.4893546,1.0,85,1.7822276513671875,True,REGULAR,USD
META251128C00495000,call,2025-11-28,495.0,2025-11-26 14:48:14+00:00,2025-11-26 09:48:14 EST,140.14,135.7,142.55,6.8899994,5.170731,2.0,65,1.6347674511718748,True,REGULAR,USD
META251128C00500000,call,2025-11-28,500.0,2025-11-26 16:20:34+00:00,2025-11-26 11:20:34 EST,137.57,130.7,137.9,4.450012,3.3428578,1.0,95,1.6513689306640624,True,REGULAR,USD
META251128C00505000,call,2025-11-28,505.0,2025-11-26 14:40:22+00:00,2025-11-26 09:40:22 EST,130.33,125.75,132.6,7.0200043,5.6929727,1.0,139,1.5415061987304686,True,REGULAR,USD
META251128C00510000,call,2025-11-28,510.0,2025-11-26 20:01:56+00:00,2025-11-26 15:01:56 EST,125.2,120.75,127.9,4.2599945,3.5224032,1.0,67,1.5419944775390624,True,REGULAR,USD
META251128C00512500,call,2025-11-28,512.5,2025-11-24 18:50:36+00:00,2025-11-24 13:50:36 EST,102.35,119.6,121.65,0.0,0.0,,1,1.4443387158203125,True,REGULAR,USD
META251128C00515000,call,2025-11-28,515.0,2025-11-24 18:50:36+00:00,2025-11-24 13:50:36 EST,99.87,117.15,119.15,0.0,0.0,3.0,25,1.4160185449218752,True,REGULAR,USD
META251128C00517500,call,2025-11-28,517.5,2025-11-26 14:45:56+00:00,2025-11-26 09:45:56 EST,117.28,114.75,118.1,0.22999573,0.19649355,2.0,2,1.2793004785156248,True,REGULAR,USD
META251128C00520000,call,2025-11-28,520.0,2025-11-26 15:19:48+00:00,2025-11-26 10:19:48 EST,115.38,112.15,115.6,4.5199966,4.0772114,5.0,25,1.2216835791015623,True,REGULAR,USD
META251128C00525000,call,2025-11-28,525.0,2025-11-25 18:01:33+00:00,2025-11-25 13:01:33 EST,105.5,107.25,110.6,0.0,0.0,17.0,19,1.19922275390625,True,REGULAR,USD
META251128C00527500,call,2025-11-28,527.5,2025-11-26 14:44:00+00:00,2025-11-26 09:44:00 EST,107.4,104.65,108.05,7.6100006,7.6260147,1.0,1,1.12891060546875,True,REGULAR,USD
META251128C00530000,call,2025-11-28,530.0,2025-11-26 15:02:11+00:00,2025-11-26 10:02:11 EST,102.62,102.15,105.6,7.6800003,8.089319,6.0,98,1.1181684716796876,True,REGULAR,USD
META251128C00532500,call,2025-11-28,532.5,2025-11-21 15:11:59+00:00,2025-11-21 10:11:59 EST,55.76,99.65,103.1,0.0,0.0,14.0,16,1.0927779736328125,True,REGULAR,USD
