contractSymbol,type,expiration,strike,lastTradeDate,lastTradeDateEDT,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,tenor_days,snap_date,max_tenor_for_strike,spot_price,relative_strike
TSM251128C00155000,call,2025-11-28,155.0,2025-11-25 20:01:18+00:00,2025-11-25 15:01:18 EST,128.32,135.6,136.55,0.0,0.0,2.0,4,4.343754570312499,True,REGULAR,USD,-1,2025-11-28,783,291.510009765625,53.171416008877536
TSM251128C00160000,call,2025-11-28,160.0,2025-11-26 16:25:19+00:00,2025-11-26 11:25:19 EST,131.5,130.55,131.55,0.0,0.0,3.0,32,4.140629824218751,True,REGULAR,USD,-1,2025-11-28,783,291.510009765625,54.88662297690584
TSM251128C00165000,call,2025-11-28,165.0,2025-11-26 20:33:09+00:00,2025-11-26 15:33:09 EST,127.28,125.6,126.55,0.0,0.0,3.0,15,3.9531251171875,True,REGULAR,USD,-1,2025-11-28,783,291.510009765625,56.60182994493416
TSM251128C00170000,call,2025-11-28,170.0,2025-11-26 20:33:09+00:00,2025-11-26 15:33:09 EST,122.29,120.6,121.55,0.0,0.0,2.0,12,3.750000625,True,REGULAR,USD,-1,2025-11-28,748,291.510009765625,58.317036912962465
TSM251128C00175000,call,2025-11-28,175.0,2025-11-28 16:32:13+00:00,2025-11-28 11:32:13 EST,116.25,115.6,116.55,-0.76999664,-0.6580043,1.0,4,3.56250109375,True,REGULAR,USD,-1,2025-11-28,783,291.510009765625,60.03224388099076
TSM251128C00185000,call,2025-11-28,185.0,2025-11-26 19:49:20+00:00,2025-11-26 14:49:20 EST,107.1,105.6,106.55,0.0,0.0,4.0,5,3.2031269921874994,True,REGULAR,USD,-1,2025-11-28,748,291.510009765625,63.462657817047386
TSM251128C00190000,call,2025-11-28,190.0,2025-11-26 19:49:20+00:00,2025-11-26 14:49:20 EST,102.14,100.6,101.55,0.0,0.0,2.0,2,3.031252421875,True,REGULAR,USD,-1,2025-11-28,783,291.510009765625,65.17786478507568
TSM251128C00200000,call,2025-11-28,200.0,2025-11-28 16:16:07+00:00,2025-11-28 11:16:07 EST,91.55,90.6,91.55,-1.0099945,-1.0911782,1.0,3,2.7031282421875,True,REGULAR,USD,-1,2025-11-28,783,291.510009765625,68.60827872113231
TSM251128C00205000,call,2025-11-28,205.0,2025-11-26 20:31:34+00:00,2025-11-26 15:31:34 EST,87.57,85.6,86.55,0.0,0.0,4.0,1,2.531253671875,True,REGULAR,USD,-1,2025-11-28,27,291.510009765625,70.32348568916062
TSM251128C00210000,call,2025-11-28,210.0,2025-11-24 16:56:01+00:00,2025-11-24 11:56:01 EST,72.8,80.6,81.55,0.0,0.0,1.0,4,2.3750040624999995,True,REGULAR,USD,-1,2025-11-28,783,291.510009765625,72.03869265718892
