contractSymbol,type,expiration,strike,lastTradeDate,lastTradeDateEDT,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
AAPL251205C00110000,call,2025-12-05,110.0,2025-12-02 17:56:34+00:00,2025-12-02 12:56:34 EST,175.6,175.9,177.25,7.279999,4.325094,10.0,7,3.86718783203125,True,REGULAR,USD
AAPL251205C00120000,call,2025-12-05,120.0,2025-11-05 16:30:23+00:00,2025-11-05 11:30:23 EST,150.51,165.3,167.15,0.0,0.0,,1,4.2636765454101555,True,REGULAR,USD
AAPL251205C00135000,call,2025-12-05,135.0,2025-11-28 17:50:00+00:00,2025-11-28 12:50:00 EST,142.95,149.95,152.7,0.0,0.0,1.0,1,4.103520495605468,True,REGULAR,USD
AAPL251205C00140000,call,2025-12-05,140.0,2025-11-05 16:30:23+00:00,2025-11-05 11:30:23 EST,130.59,145.05,147.35,0.0,0.0,,1,3.7148444628906248,True,REGULAR,USD
AAPL251205C00150000,call,2025-12-05,150.0,2025-12-02 18:09:57+00:00,2025-12-02 13:09:57 EST,135.32,135.9,137.3,3.7900085,2.8814785,2.0,3,2.7304719238281248,True,REGULAR,USD
AAPL251205C00155000,call,2025-12-05,155.0,2025-12-02 19:29:53+00:00,2025-12-02 14:29:53 EST,131.02,130.9,132.3,7.170006,5.789266,2.0,2,2.6035191162109372,True,REGULAR,USD
AAPL251205C00165000,call,2025-12-05,165.0,2025-11-20 19:08:25+00:00,2025-11-20 14:08:25 EST,101.75,119.95,122.45,0.0,0.0,1.0,2,3.0058618603515628,True,REGULAR,USD
AAPL251205C00170000,call,2025-12-05,170.0,2025-12-02 19:30:35+00:00,2025-12-02 14:30:35 EST,115.99,115.3,117.4,2.75,2.4284706,2.0,4,2.8388700903320307,True,REGULAR,USD
AAPL251205C00175000,call,2025-12-05,175.0,2025-12-01 20:59:48+00:00,2025-12-01 15:59:48 EST,108.29,110.0,112.45,0.0,0.0,2.0,1,2.72656568359375,True,REGULAR,USD
AAPL251205C00180000,call,2025-12-05,180.0,2025-12-02 15:53:37+00:00,2025-12-02 10:53:37 EST,106.15,105.3,107.4,8.730003,8.961203,2.0,3,2.5693395141601565,True,REGULAR,USD
AAPL251205C00185000,call,2025-12-05,185.0,2025-12-02 15:54:29+00:00,2025-12-02 10:54:29 EST,101.39,100.25,102.45,9.540001,10.386501,2.0,12,2.4619179077148434,True,REGULAR,USD
AAPL251205C00190000,call,2025-12-05,190.0,2025-12-02 19:03:02+00:00,2025-12-02 14:03:02 EST,95.44,95.3,97.4,7.4300003,8.442223,2.0,14,2.3125042187499996,True,REGULAR,USD
AAPL251205C00195000,call,2025-12-05,195.0,2025-11-28 15:57:03+00:00,2025-11-28 10:57:03 EST,81.81,90.25,92.45,0.0,0.0,1.0,5,2.2085005725097653,True,REGULAR,USD
AAPL251205C00200000,call,2025-12-05,200.0,2025-12-02 14:40:35+00:00,2025-12-02 09:40:35 EST,84.0,85.35,87.4,7.3499985,9.589039,3.0,86,1.171879140625,True,REGULAR,USD
AAPL251205C00205000,call,2025-12-05,205.0,2025-11-28 15:45:16+00:00,2025-11-28 10:45:16 EST,71.7,80.25,82.75,0.0,0.0,5.0,10,1.40234673828125,True,REGULAR,USD
AAPL251205C00210000,call,2025-12-05,210.0,2025-12-02 15:54:54+00:00,2025-12-02 10:54:54 EST,75.93,75.1,77.4,7.8700027,11.563331,2.0,57,1.8300789746093749,True,REGULAR,USD
AAPL251205C00215000,call,2025-12-05,215.0,2025-12-02 17:57:29+00:00,2025-12-02 12:57:29 EST,70.75,70.9,72.8,4.5999985,6.9538903,6.0,179,1.484377578125,True,REGULAR,USD
AAPL251205C00220000,call,2025-12-05,220.0,2025-12-02 19:43:10+00:00,2025-12-02 14:43:10 EST,66.37,66.4,67.2,5.720001,9.431164,20.0,321,1.3564485302734375,True,REGULAR,USD
