contractSymbol,type,expiration,strike,lastTradeDate,lastTradeDateEDT,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,tenor_days,snap_date,max_tenor_for_strike,spot_price,relative_strike
META251128C00100000,call,2025-11-28,100.0,2025-11-26 19:57:15+00:00,2025-11-26 14:57:15 EST,533.86,533.0,535.95,1.5499878,0.29118142,4.0,28,8.257817338867186,True,REGULAR,USD,1,2025-11-26,785,633.6099853515625,15.782579553968734
META251128C00110000,call,2025-11-28,110.0,2025-11-25 15:19:43+00:00,2025-11-25 10:19:43 EST,525.3,522.2,527.55,10.339966,2.0079162,1.0,5,8.552739029541016,True,REGULAR,USD,1,2025-11-26,785,633.6099853515625,17.36083750936561
META251128C00120000,call,2025-11-28,120.0,2025-11-25 15:19:43+00:00,2025-11-25 10:19:43 EST,505.02,511.85,517.55,0.0,0.0,1.0,4,7.869140788574218,True,REGULAR,USD,1,2025-11-26,785,633.6099853515625,18.93909546476248
META251128C00130000,call,2025-11-28,130.0,2025-11-25 15:37:10+00:00,2025-11-25 10:37:10 EST,497.04,501.95,507.55,0.0,0.0,22.0,2,7.570313037109376,True,REGULAR,USD,1,2025-11-26,785,633.6099853515625,20.517353420159356
META251128C00140000,call,2025-11-28,140.0,2025-11-25 15:37:10+00:00,2025-11-25 10:37:10 EST,487.05,491.9,497.55,0.0,0.0,22.0,2,7.187501015625001,True,REGULAR,USD,1,2025-11-26,785,633.6099853515625,22.095611375556228
META251128C00150000,call,2025-11-28,150.0,2025-11-25 20:09:05+00:00,2025-11-25 15:09:05 EST,482.44,481.6,487.4,0.0,0.0,5.0,2,6.511720610351564,True,REGULAR,USD,1,2025-11-26,785,633.6099853515625,23.673869330953103
META251128C00160000,call,2025-11-28,160.0,2025-11-26 15:17:40+00:00,2025-11-26 10:17:40 EST,475.26,471.0,477.55,8.360016,1.7905368,1.0,46,5.714846606445313,True,REGULAR,USD,1,2025-11-26,785,633.6099853515625,25.252127286349975
META251128C00170000,call,2025-11-28,170.0,2025-11-26 15:17:40+00:00,2025-11-26 10:17:40 EST,465.32,462.1,467.55,8.410004,1.8406259,1.0,48,6.408205114746094,True,REGULAR,USD,1,2025-11-26,785,633.6099853515625,26.83038524174685
META251128C00180000,call,2025-11-28,180.0,2025-11-25 15:31:17+00:00,2025-11-25 10:31:17 EST,446.89,451.65,457.55,0.0,0.0,1.0,5,5.861330798339844,True,REGULAR,USD,1,2025-11-26,785,633.6099853515625,28.408643197143725
META251128C00190000,call,2025-11-28,190.0,2025-11-25 15:31:49+00:00,2025-11-25 10:31:49 EST,436.94,442.35,447.55,0.0,0.0,2.0,1,6.011721235351562,True,REGULAR,USD,1,2025-11-26,785,633.6099853515625,29.986901152540597
META251128C00200000,call,2025-11-28,200.0,2025-11-25 20:12:19+00:00,2025-11-25 15:12:19 EST,432.9,432.5,437.45,0.0,0.0,5.0,4,5.791018386230468,True,REGULAR,USD,1,2025-11-26,785,633.6099853515625,31.56515910793747
META251128C00230000,call,2025-11-28,230.0,2025-11-25 15:38:21+00:00,2025-11-25 10:38:21 EST,397.2,401.9,407.6,0.0,0.0,1.0,2,4.929691337890624,True,REGULAR,USD,1,2025-11-26,785,633.6099853515625,36.29993297412809
META251128C00240000,call,2025-11-28,240.0,2025-11-25 15:38:21+00:00,2025-11-25 10:38:21 EST,387.26,392.0,397.6,0.0,0.0,1.0,1,4.7812540234375,True,REGULAR,USD,1,2025-11-26,785,633.6099853515625,37.87819092952496
META251128C00250000,call,2025-11-28,250.0,2025-11-26 18:36:21+00:00,2025-11-26 13:36:21 EST,384.64,382.1,387.45,2.1100159,0.55159485,2.0,2,4.570316787109375,True,REGULAR,USD,1,2025-11-26,785,633.6099853515625,39.456448884921834
META251128C00260000,call,2025-11-28,260.0,2025-11-26 15:14:52+00:00,2025-11-26 10:14:52 EST,373.8,372.6,377.6,6.3299866,1.7225859,2.0,14,4.633793270263672,True,REGULAR,USD,1,2025-11-26,785,633.6099853515625,41.03470684031871
META251128C00270000,call,2025-11-28,270.0,2025-11-26 15:14:06+00:00,2025-11-26 10:14:06 EST,363.67,362.15,367.0,6.1900024,1.7315661,16.0,12,4.035161206054687,True,REGULAR,USD,1,2025-11-26,785,633.6099853515625,42.612964795715584
META251128C00280000,call,2025-11-28,280.0,2025-11-26 15:13:02+00:00,2025-11-26 10:13:02 EST,353.71,351.85,357.0,-4.1900024,-1.1707188,16.0,6,3.707031982421875,True,REGULAR,USD,1,2025-11-26,785,633.6099853515625,44.191222751112456
META251128C00290000,call,2025-11-28,290.0,2025-11-26 15:10:03+00:00,2025-11-26 10:10:03 EST,343.67,341.7,347.6,6.560028,1.9459608,1.0,2,3.7890630273437504,True,REGULAR,USD,1,2025-11-26,785,633.6099853515625,45.76948070650933
META251128C00300000,call,2025-11-28,300.0,2025-11-26 20:10:17+00:00,2025-11-26 15:10:17 EST,334.2,332.5,335.7,1.230011,0.36940596,3.0,8,2.593753515625,True,REGULAR,USD,1,2025-11-26,785,633.6099853515625,47.347738661906206
