contractSymbol,type,expiration,strike,lastTradeDate,lastTradeDateEDT,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
PLTR251205C00090000,call,2025-12-05,90.0,2025-12-04 17:19:08+00:00,2025-12-04 12:19:08 EST,88.35,86.85,88.45,3.5,4.1249266,13.0,39,3.06250234375,True,REGULAR,USD
PLTR251205C00095000,call,2025-12-05,95.0,2025-12-04 17:48:00+00:00,2025-12-04 12:48:00 EST,82.73,81.9,82.85,3.8700027,4.9074345,142.0,234,3.92968767578125,True,REGULAR,USD
PLTR251205C00100000,call,2025-12-05,100.0,2025-12-04 17:27:19+00:00,2025-12-04 12:27:19 EST,77.79,77.0,78.0,4.0599976,5.5065746,81.0,155,3.949218876953125,True,REGULAR,USD
PLTR251205C00105000,call,2025-12-05,105.0,2025-12-04 17:49:19+00:00,2025-12-04 12:49:19 EST,72.84,72.05,72.85,3.659996,5.2905407,26.0,401,3.3593766015624995,True,REGULAR,USD
PLTR251205C00110000,call,2025-12-05,110.0,2025-12-04 17:49:19+00:00,2025-12-04 12:49:19 EST,67.91,66.75,68.45,2.75,4.2203803,10.0,202,3.9042971142578127,True,REGULAR,USD
PLTR251205C00111000,call,2025-12-05,111.0,2025-12-04 17:50:03+00:00,2025-12-04 12:50:03 EST,67.3,66.05,66.85,3.1200027,4.861332,6.0,35,3.042971142578125,True,REGULAR,USD
PLTR251205C00112000,call,2025-12-05,112.0,2025-12-04 17:50:03+00:00,2025-12-04 12:50:03 EST,66.35,65.05,65.85,2.2299957,3.477847,3.0,31,2.988283779296875,True,REGULAR,USD
PLTR251205C00113000,call,2025-12-05,113.0,2025-12-03 20:58:49+00:00,2025-12-03 15:58:49 EST,63.14,63.45,65.65,0.0,0.0,12.0,34,3.892578393554688,True,REGULAR,USD
PLTR251205C00114000,call,2025-12-05,114.0,2025-12-03 20:56:52+00:00,2025-12-03 15:56:52 EST,62.26,62.45,64.6,0.0,0.0,8.0,11,3.7871099072265633,True,REGULAR,USD
PLTR251205C00115000,call,2025-12-05,115.0,2025-12-04 17:28:42+00:00,2025-12-04 12:28:42 EST,62.99,61.45,63.6,1.6400032,2.673192,1.0,1248,3.724610063476563,True,REGULAR,USD
PLTR251205C00116000,call,2025-12-05,116.0,2025-12-04 17:28:42+00:00,2025-12-04 12:28:42 EST,62.02,60.45,62.65,5.920002,10.552588,1.0,4,3.7031257421875,True,REGULAR,USD
PLTR251205C00117000,call,2025-12-05,117.0,2025-12-02 15:39:50+00:00,2025-12-02 10:39:50 EST,56.28,59.45,61.65,0.0,0.0,3.0,5,3.6406258984375004,True,REGULAR,USD
PLTR251205C00118000,call,2025-12-05,118.0,2025-12-03 14:54:49+00:00,2025-12-03 09:54:49 EST,52.83,58.45,60.6,0.0,0.0,1.0,1,3.540040212402343,True,REGULAR,USD
PLTR251205C00120000,call,2025-12-05,120.0,2025-12-04 16:45:00+00:00,2025-12-04 11:45:00 EST,57.44,56.6,58.5,2.9399986,5.394493,8.0,32,3.339845400390624,True,REGULAR,USD
PLTR251205C00121000,call,2025-12-05,121.0,2025-12-01 20:10:24+00:00,2025-12-01 15:10:24 EST,46.84,55.45,57.6,0.0,0.0,,1,3.3593766015624995,True,REGULAR,USD
PLTR251205C00122000,call,2025-12-05,122.0,2025-12-01 20:26:42+00:00,2025-12-01 15:26:42 EST,45.88,54.45,56.6,0.0,0.0,,1,3.2998064379882814,True,REGULAR,USD
PLTR251205C00123000,call,2025-12-05,123.0,2025-12-03 18:08:58+00:00,2025-12-03 13:08:58 EST,50.93,53.45,55.6,0.0,0.0,3.0,3,3.2402362744140625,True,REGULAR,USD
PLTR251205C00124000,call,2025-12-05,124.0,2025-12-03 18:59:28+00:00,2025-12-03 13:59:28 EST,49.69,52.45,54.6,0.0,0.0,9.0,3,3.1816426708984373,True,REGULAR,USD
PLTR251205C00125000,call,2025-12-05,125.0,2025-12-04 15:49:54+00:00,2025-12-04 10:49:54 EST,51.74,51.45,53.6,3.040001,6.2423015,1.0,152,3.123049067382812,True,REGULAR,USD
PLTR251205C00126000,call,2025-12-05,126.0,2025-12-03 15:05:22+00:00,2025-12-03 10:05:22 EST,46.19,50.45,52.6,0.0,0.0,1.0,2,3.065432023925781,True,REGULAR,USD
PLTR251205C00128000,call,2025-12-05,128.0,2025-12-04 15:02:32+00:00,2025-12-04 10:02:32 EST,49.68,48.45,50.6,11.02,28.504915,3.0,12,2.951174497070312,True,REGULAR,USD
PLTR251205C00129000,call,2025-12-05,129.0,2025-12-04 15:04:12+00:00,2025-12-04 10:04:12 EST,46.69,47.45,49.6,4.949997,11.85912,2.0,1,2.8935574536132815,True,REGULAR,USD
PLTR251205C00130000,call,2025-12-05,130.0,2025-12-04 16:36:24+00:00,2025-12-04 11:36:24 EST,47.8,47.25,47.4,2.2999992,5.0549436,6.0,42,1.0000000000000003e-05,True,REGULAR,USD
PLTR251205C00132000,call,2025-12-05,132.0,2025-12-04 16:05:45+00:00,2025-12-04 11:05:45 EST,46.08,44.45,46.6,10.480003,29.438213,4.0,2,2.7246125634765628,True,REGULAR,USD
PLTR251205C00134000,call,2025-12-05,134.0,2025-12-04 17:55:25+00:00,2025-12-04 12:55:25 EST,43.99,42.45,44.6,4.7400017,12.076438,2.0,2,2.6132847167968754,True,REGULAR,USD
PLTR251205C00135000,call,2025-12-05,135.0,2025-12-04 18:15:53+00:00,2025-12-04 13:15:53 EST,42.44,42.2,42.35,1.6399994,4.0196066,30.0,124,1.0000000000000003e-05,True,REGULAR,USD
PLTR251205C00136000,call,2025-12-05,136.0,2025-12-04 18:15:53+00:00,2025-12-04 13:15:53 EST,41.45,40.45,42.6,4.049999,10.828875,4.0,2,2.502933430175781,True,REGULAR,USD
PLTR251205C00137000,call,2025-12-05,137.0,2025-12-04 19:45:22+00:00,2025-12-04 14:45:22 EST,39.93,39.45,41.6,5.9300003,17.441177,2.0,1,2.448246066894531,True,REGULAR,USD
PLTR251205C00138000,call,2025-12-05,138.0,2025-12-04 19:58:36+00:00,2025-12-04 14:58:36 EST,39.5,38.45,40.6,5.1500015,14.992726,2.0,15,2.393558703613281,True,REGULAR,USD
PLTR251205C00139000,call,2025-12-05,139.0,2025-12-04 19:58:36+00:00,2025-12-04 14:58:36 EST,38.55,37.45,39.6,5.209999,15.626871,1.0,4,2.339847900390624,True,REGULAR,USD
PLTR251205C00140000,call,2025-12-05,140.0,2025-12-04 19:52:39+00:00,2025-12-04 14:52:39 EST,37.7,37.25,37.4,1.75,4.8678718,28.0,125,1.0000000000000003e-05,True,REGULAR,USD
PLTR251205C00141000,call,2025-12-05,141.0,2025-12-04 16:20:36+00:00,2025-12-04 11:20:36 EST,36.12,35.45,37.6,2.8600006,8.59892,2.0,10,2.231449733886718,True,REGULAR,USD
PLTR251205C00142000,call,2025-12-05,142.0,2025-12-04 19:59:08+00:00,2025-12-04 14:59:08 EST,35.6,34.45,36.6,2.5599976,7.7481766,6.0,51,2.177738930664062,True,REGULAR,USD
PLTR251205C00143000,call,2025-12-05,143.0,2025-12-04 19:59:08+00:00,2025-12-04 14:59:08 EST,34.54,33.45,35.6,2.5300026,7.9037886,6.0,85,2.1250046874999997,True,REGULAR,USD
PLTR251205C00144000,call,2025-12-05,144.0,2025-12-04 20:08:45+00:00,2025-12-04 15:08:45 EST,33.44,32.15,34.6,2.289999,7.351522,4.0,21,2.0712938842773436,True,REGULAR,USD
PLTR251205C00145000,call,2025-12-05,145.0,2025-12-04 20:08:45+00:00,2025-12-04 15:08:45 EST,32.4,32.25,32.4,1.9500008,6.403943,44.0,143,1.0000000000000003e-05,True,REGULAR,USD
PLTR251205C00146000,call,2025-12-05,146.0,2025-12-04 18:21:49+00:00,2025-12-04 13:21:49 EST,31.57,30.75,32.1,2.6900005,9.314406,6.0,24,1.6572282763671877,True,REGULAR,USD
PLTR251205C00147000,call,2025-12-05,147.0,2025-12-04 18:21:49+00:00,2025-12-04 13:21:49 EST,30.43,30.0,31.3,2.5100002,8.989972,20.0,15,0.937500625,True,REGULAR,USD
PLTR251205C00148000,call,2025-12-05,148.0,2025-12-04 19:34:39+00:00,2025-12-04 14:34:39 EST,29.6,29.25,29.4,3.17,11.993946,30.0,85,1.0000000000000003e-05,True,REGULAR,USD
PLTR251205C00149000,call,2025-12-05,149.0,2025-12-04 19:34:39+00:00,2025-12-04 14:34:39 EST,28.03,28.2,28.3,4.0300007,16.79167,45.0,47,1.0000000000000003e-05,True,REGULAR,USD
PLTR251205C00150000,call,2025-12-05,150.0,2025-12-04 19:59:51+00:00,2025-12-04 14:59:51 EST,27.57,27.35,27.5,2.5699997,10.279999,103.0,303,1.0000000000000003e-05,True,REGULAR,USD
PLTR251205C00152500,call,2025-12-05,152.5,2025-12-04 20:14:59+00:00,2025-12-04 15:14:59 EST,25.16,24.75,24.9,2.2999992,10.061238,205.0,234,1.0000000000000003e-05,True,REGULAR,USD
PLTR251205C00155000,call,2025-12-05,155.0,2025-12-04 20:00:43+00:00,2025-12-04 15:00:43 EST,22.5,22.15,22.3,1.5100002,7.1939034,78.0,639,1.0000000000000003e-05,True,REGULAR,USD
