contractSymbol,type,expiration,strike,lastTradeDate,lastTradeDateEDT,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,tenor_days,snap_date,max_tenor_for_strike,spot_price,relative_strike
TSM251205C00155000,call,2025-12-05,155.0,2025-12-03 18:52:45+00:00,2025-12-03 13:52:45 EST,140.8,139.5,142.15,3.2799988,2.3851066,2.0,21,3.595704135742188,True,REGULAR,USD,1,2025-12-03,778,295.45001220703125,52.46234340697422
TSM251205C00160000,call,2025-12-05,160.0,2025-12-01 20:39:15+00:00,2025-12-01 15:39:15 EST,128.77,134.5,137.05,0.0,0.0,58.0,23,3.392579643554688,True,REGULAR,USD,1,2025-12-03,778,295.45001220703125,54.15467706526371
TSM251205C00165000,call,2025-12-05,165.0,2025-11-26 20:49:00+00:00,2025-11-26 15:49:00 EST,126.4,129.55,132.15,0.0,0.0,,2,3.3046892382812496,True,REGULAR,USD,1,2025-12-03,778,295.45001220703125,55.847010723553204
TSM251205C00170000,call,2025-12-05,170.0,2025-12-02 20:16:32+00:00,2025-12-02 15:16:32 EST,122.46,124.5,127.0,0.0,0.0,1.0,6,3.07031482421875,True,REGULAR,USD,1,2025-12-03,778,295.45001220703125,57.539344381842696
TSM251205C00175000,call,2025-12-05,175.0,2025-11-28 16:32:13+00:00,2025-11-28 11:32:13 EST,116.41,119.5,121.95,0.0,0.0,1.0,1,2.9042996142578126,True,REGULAR,USD,1,2025-12-03,778,295.45001220703125,59.23167804013219
TSM251205C00180000,call,2025-12-05,180.0,2025-12-02 15:26:57+00:00,2025-12-02 10:26:57 EST,112.42,114.5,117.15,0.0,0.0,1.0,3,2.8457060107421874,True,REGULAR,USD,1,2025-12-03,778,295.45001220703125,60.92401169842168
TSM251205C00185000,call,2025-12-05,185.0,2025-12-01 17:21:18+00:00,2025-12-01 12:21:18 EST,105.36,109.5,112.15,0.0,0.0,2.0,4,2.708011042480469,True,REGULAR,USD,1,2025-12-03,778,295.45001220703125,62.616345356711165
TSM251205C00190000,call,2025-12-05,190.0,2025-12-03 19:04:00+00:00,2025-12-03 14:04:00 EST,105.94,104.5,106.9,2.2300034,2.15023,2.0,3,2.4785194287109373,True,REGULAR,USD,1,2025-12-03,778,295.45001220703125,64.30867901500066
TSM251205C00195000,call,2025-12-05,195.0,2025-12-03 19:04:00+00:00,2025-12-03 14:04:00 EST,100.95,99.5,101.9,3.5299988,3.6234848,3.0,4,2.3515666210937494,True,REGULAR,USD,1,2025-12-03,778,295.45001220703125,66.00101267329015
TSM251205C00200000,call,2025-12-05,200.0,2025-12-03 17:31:00+00:00,2025-12-03 12:31:00 EST,94.55,94.5,97.2,2.050003,2.2162194,6.0,12,2.3271526196289054,True,REGULAR,USD,1,2025-12-03,778,295.45001220703125,67.69334633157965
TSM251205C00205000,call,2025-12-05,205.0,2025-12-01 20:59:10+00:00,2025-12-01 15:59:10 EST,83.5,89.5,91.9,0.0,0.0,4.0,12,2.1035203662109367,True,REGULAR,USD,1,2025-12-03,22,295.45001220703125,69.38567998986913
TSM251205C00210000,call,2025-12-05,210.0,2025-12-03 16:59:29+00:00,2025-12-03 11:59:29 EST,84.11,84.5,87.2,5.5999985,7.132848,6.0,2,2.075200124511718,True,REGULAR,USD,1,2025-12-03,778,295.45001220703125,71.07801364815862
TSM251205C00215000,call,2025-12-05,215.0,2025-12-03 16:59:29+00:00,2025-12-03 11:59:29 EST,79.12,79.5,82.2,2.6700058,3.4924865,6.0,1,1.953125234375,True,REGULAR,USD,1,2025-12-03,36,295.45001220703125,72.77034730644812
TSM251205C00220000,call,2025-12-05,220.0,2025-12-01 17:21:26+00:00,2025-12-01 12:21:26 EST,68.85,74.5,76.95,0.0,0.0,4.0,4,1.7626964990234375,True,REGULAR,USD,1,2025-12-03,778,295.45001220703125,74.4626809647376
TSM251205C00225000,call,2025-12-05,225.0,2025-12-01 17:21:26+00:00,2025-12-01 12:21:26 EST,63.86,69.5,72.05,0.0,0.0,4.0,5,1.67578287109375,True,REGULAR,USD,1,2025-12-03,36,295.45001220703125,76.1550146230271
