contractSymbol,type,expiration,strike,lastTradeDate,lastTradeDateEDT,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,tenor_days,snap_date,max_tenor_for_strike,spot_price,relative_strike
TSM251128C00155000,call,2025-11-28,155.0,2025-11-24 16:36:50+00:00,2025-11-24 11:36:50 EST,127.93,129.0,130.15,-25.450005,-16.59278,2.0,4,1.5625021874999998,True,REGULAR,USD,3,2025-11-24,787,284.6400146484375,54.45474705706521
TSM251128C00160000,call,2025-11-28,160.0,2025-11-20 19:13:11+00:00,2025-11-20 14:13:11 EST,118.85,124.0,125.2,0.0,0.0,3.0,32,1.734376328125,True,REGULAR,USD,3,2025-11-24,787,284.6400146484375,56.211351800841506
TSM251128C00165000,call,2025-11-28,165.0,2025-11-24 17:31:41+00:00,2025-11-24 12:31:41 EST,117.92,119.05,120.15,-6.709999,-5.3839355,2.0,15,1.65625171875,True,REGULAR,USD,3,2025-11-24,787,284.6400146484375,57.967956544617806
TSM251128C00170000,call,2025-11-28,170.0,2025-11-24 17:31:41+00:00,2025-11-24 12:31:41 EST,112.93,113.9,115.05,6.489998,6.0973296,2.0,11,2.202152932128905,True,REGULAR,USD,3,2025-11-24,787,284.6400146484375,59.7245612883941
TSM251128C00175000,call,2025-11-28,175.0,2025-11-04 18:27:31+00:00,2025-11-04 13:27:31 EST,124.12,108.9,110.15,0.0,0.0,,4,2.1582077294921875,True,REGULAR,USD,3,2025-11-24,787,284.6400146484375,61.4811660321704
TSM251128C00180000,call,2025-11-28,180.0,2025-11-24 14:50:08+00:00,2025-11-24 09:50:08 EST,99.0,104.05,105.15,-20.650002,-17.258673,5.0,15,1.40625296875,True,REGULAR,USD,3,2025-11-24,787,284.6400146484375,63.2377707759467
TSM251128C00185000,call,2025-11-28,185.0,2025-10-17 19:28:02+00:00,2025-10-17 15:28:02 EDT,97.8,99.05,100.05,-17.5,-15.177796,4.0,1,1.8808599707031248,True,REGULAR,USD,3,2025-11-24,787,284.6400146484375,64.994375519723
TSM251128C00190000,call,2025-11-28,190.0,2025-11-21 15:54:28+00:00,2025-11-21 10:54:28 EST,78.47,93.9,95.05,0.0,0.0,2.0,1,1.7792979785156249,True,REGULAR,USD,3,2025-11-24,787,284.6400146484375,66.75098026349929
TSM251128C00200000,call,2025-11-28,200.0,2025-11-24 14:54:41+00:00,2025-11-24 09:54:41 EST,78.75,83.85,85.2,-4.800003,-5.745066,1.0,4,1.6577165551757815,True,REGULAR,USD,3,2025-11-24,787,284.6400146484375,70.26418975105189
TSM251128C00210000,call,2025-11-28,210.0,2025-11-20 16:52:40+00:00,2025-11-20 11:52:40 EST,72.8,74.05,75.2,-3.1899948,-4.197914,1.0,3,1.0273486132812502,True,REGULAR,USD,3,2025-11-24,787,284.6400146484375,73.77739923860447
