contractSymbol,type,expiration,strike,lastTradeDate,lastTradeDateEDT,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,tenor_days,snap_date,max_tenor_for_strike,spot_price,relative_strike
AAPL251205C00110000,call,2025-12-05,110.0,2025-11-26 18:52:56+00:00,2025-11-26 13:52:56 EST,168.32,170.2,172.1,0.0,0.0,6.0,7,3.0859397851562496,True,REGULAR,USD,3,2025-12-01,780,283.1000061035156,38.855527244241195
AAPL251205C00120000,call,2025-12-05,120.0,2025-11-05 16:30:23+00:00,2025-11-05 11:30:23 EST,150.51,160.25,162.4,0.0,0.0,,1,3.3769546826171872,True,REGULAR,USD,3,2025-12-01,780,283.1000061035156,42.38784790280858
AAPL251205C00135000,call,2025-12-05,135.0,2025-11-28 17:50:00+00:00,2025-11-28 12:50:00 EST,142.95,145.2,147.7,0.0,0.0,1.0,1,3.216798833007812,True,REGULAR,USD,3,2025-12-01,780,283.1000061035156,47.686328890659645
AAPL251205C00140000,call,2025-12-05,140.0,2025-11-05 16:30:23+00:00,2025-11-05 11:30:23 EST,130.59,140.25,142.25,0.0,0.0,,1,2.6328159179687503,True,REGULAR,USD,3,2025-12-01,780,283.1000061035156,49.45248921994334
AAPL251205C00150000,call,2025-12-05,150.0,2025-11-18 19:10:17+00:00,2025-11-18 14:10:17 EST,119.14,130.25,132.35,0.0,0.0,1.0,3,2.5117224707031247,True,REGULAR,USD,3,2025-12-01,780,283.1000061035156,52.98480987851072
AAPL251205C00155000,call,2025-12-05,155.0,2025-11-25 19:22:52+00:00,2025-11-25 14:22:52 EST,123.85,125.2,127.8,0.0,0.0,2.0,2,2.733401604003906,True,REGULAR,USD,3,2025-12-01,780,283.1000061035156,54.75097020779442
AAPL251205C00165000,call,2025-12-05,165.0,2025-11-20 19:08:25+00:00,2025-11-20 14:08:25 EST,101.75,115.2,117.55,0.0,0.0,1.0,2,2.3271526196289054,True,REGULAR,USD,3,2025-12-01,780,283.1000061035156,58.283290866361796
AAPL251205C00170000,call,2025-12-05,170.0,2025-12-01 19:14:28+00:00,2025-12-01 14:14:28 EST,110.69,110.8,112.95,2.1399994,1.9714411,1.0,4,2.4355507861328123,True,REGULAR,USD,3,2025-12-01,780,283.1000061035156,60.04945119564549
AAPL251205C00175000,call,2025-12-05,175.0,2025-12-01 19:14:28+00:00,2025-12-01 14:14:28 EST,105.64,105.4,108.1,12.25,13.117036,1.0,1,2.3808634228515624,True,REGULAR,USD,3,2025-12-01,780,283.1000061035156,61.81561152492917
AAPL251205C00180000,call,2025-12-05,180.0,2025-11-26 15:15:53+00:00,2025-11-26 10:15:53 EST,97.42,100.25,102.4,0.0,0.0,2.0,3,1.890625546875,True,REGULAR,USD,3,2025-12-01,780,283.1000061035156,63.58177185421287
AAPL251205C00185000,call,2025-12-05,185.0,2025-11-28 15:25:21+00:00,2025-11-28 10:25:21 EST,91.85,95.2,97.75,0.0,0.0,1.0,12,1.9912109814453125,True,REGULAR,USD,3,2025-12-01,780,283.1000061035156,65.34793218349655
AAPL251205C00190000,call,2025-12-05,190.0,2025-12-01 14:37:52+00:00,2025-12-01 09:37:52 EST,88.01,90.9,92.55,3.8300018,4.5497766,1.0,14,1.78125109375,True,REGULAR,USD,3,2025-12-01,780,283.1000061035156,67.11409251278025
AAPL251205C00195000,call,2025-12-05,195.0,2025-11-28 15:57:03+00:00,2025-11-28 10:57:03 EST,81.81,85.2,87.25,0.0,0.0,1.0,5,1.478518232421875,True,REGULAR,USD,3,2025-12-01,780,283.1000061035156,68.88025284206394
AAPL251205C00200000,call,2025-12-05,200.0,2025-11-28 16:25:36+00:00,2025-11-28 11:25:36 EST,76.65,80.3,82.7,0.0,0.0,49.0,86,1.6513689306640624,True,REGULAR,USD,3,2025-12-01,780,283.1000061035156,70.64641317134763
AAPL251205C00205000,call,2025-12-05,205.0,2025-11-28 15:45:16+00:00,2025-11-28 10:45:16 EST,71.7,75.25,78.0,0.0,0.0,5.0,10,1.6630876220703126,True,REGULAR,USD,3,2025-12-01,745,283.1000061035156,72.41257350063131
AAPL251205C00210000,call,2025-12-05,210.0,2025-12-01 15:26:09+00:00,2025-12-01 10:26:09 EST,68.06,70.3,72.5,1.4199982,2.1308496,1.0,58,1.36328443359375,True,REGULAR,USD,3,2025-12-01,780,283.1000061035156,74.17873382991502
AAPL251205C00215000,call,2025-12-05,215.0,2025-12-01 19:02:48+00:00,2025-12-01 14:02:48 EST,66.15,66.45,67.5,3.25,5.1669316,16.0,195,1.2705114599609373,True,REGULAR,USD,3,2025-12-01,745,283.1000061035156,75.9448941591987
AAPL251205C00220000,call,2025-12-05,220.0,2025-12-01 18:19:37+00:00,2025-12-01 13:19:37 EST,60.65,61.5,62.2,3.7000008,6.496928,27.0,325,1.009770576171875,True,REGULAR,USD,3,2025-12-01,780,283.1000061035156,77.71105448848239
AAPL251205C00225000,call,2025-12-05,225.0,2025-12-01 18:17:08+00:00,2025-12-01 13:17:08 EST,55.41,56.1,57.5,3.6699982,7.0931544,14.0,352,1.0883834643554686,True,REGULAR,USD,3,2025-12-01,745,283.1000061035156,79.47721481776608
AAPL251205C00227500,call,2025-12-05,227.5,2025-11-28 17:13:54+00:00,2025-11-28 12:13:54 EST,49.23,53.95,54.95,0.0,0.0,18.0,18,1.0234423828125,True,REGULAR,USD,3,2025-12-01,17,283.1000061035156,80.36029498240794
AAPL251205C00230000,call,2025-12-05,230.0,2025-12-01 19:50:19+00:00,2025-12-01 14:50:19 EST,51.84,51.65,52.6,5.040001,10.769233,17.0,220,0.79101771484375,True,REGULAR,USD,3,2025-12-01,780,283.1000061035156,81.24337514704976
AAPL251205C00232500,call,2025-12-05,232.5,2025-12-01 15:25:15+00:00,2025-12-01 10:25:15 EST,45.25,48.65,50.25,1.1300011,2.5611992,1.0,803,1.0376024682617189,True,REGULAR,USD,3,2025-12-01,17,283.1000061035156,82.12645531169161
AAPL251205C00235000,call,2025-12-05,235.0,2025-12-01 16:01:02+00:00,2025-12-01 11:01:02 EST,43.47,46.5,47.65,2.670002,6.544122,5.0,307,0.6640658593750002,True,REGULAR,USD,3,2025-12-01,745,283.1000061035156,83.00953547633347
AAPL251205C00237500,call,2025-12-05,237.5,2025-12-01 18:58:31+00:00,2025-12-01 13:58:31 EST,43.82,44.2,45.45,4.6399994,11.842775,3.0,213,0.79883013671875,True,REGULAR,USD,3,2025-12-01,17,283.1000061035156,83.89261564097531
AAPL251205C00240000,call,2025-12-05,240.0,2025-12-01 19:17:17+00:00,2025-12-01 14:17:17 EST,41.32,41.8,42.5,3.9500008,10.569978,18.0,1589,0.6640658593750002,True,REGULAR,USD,3,2025-12-01,780,283.1000061035156,84.77569580561716
AAPL251205C00242500,call,2025-12-05,242.5,2025-12-01 19:50:38+00:00,2025-12-01 14:50:38 EST,39.3,38.9,40.1,3.3999977,9.470745,14.0,36,0.8110370458984374,True,REGULAR,USD,3,2025-12-01,17,283.1000061035156,85.658775970259
AAPL251205C00245000,call,2025-12-05,245.0,2025-12-01 18:20:17+00:00,2025-12-01 13:20:17 EST,35.4,36.55,37.8,1.5200005,4.486424,7.0,389,0.6054726953125001,True,REGULAR,USD,3,2025-12-01,745,283.1000061035156,86.54185613490084
AAPL251205C00247500,call,2025-12-05,247.5,2025-11-28 17:40:13+00:00,2025-11-28 12:40:13 EST,29.85,32.75,35.45,0.0,0.0,23.0,84,0.804689453125,True,REGULAR,USD,3,2025-12-01,17,283.1000061035156,87.4249362995427
AAPL251205C00250000,call,2025-12-05,250.0,2025-12-01 20:04:56+00:00,2025-12-01 15:04:56 EST,31.73,31.55,32.35,2.5699997,8.813442,24.0,549,0.6040078662109377,True,REGULAR,USD,3,2025-12-01,780,283.1000061035156,88.30801646418453
AAPL251205C00252500,call,2025-12-05,252.5,2025-12-01 19:20:18+00:00,2025-12-01 14:20:18 EST,28.93,29.05,29.8,2.3700008,8.923197,16.0,77,0.5459029785156251,True,REGULAR,USD,3,2025-12-01,17,283.1000061035156,89.19109662882639
AAPL251205C00255000,call,2025-12-05,255.0,2025-12-01 19:20:18+00:00,2025-12-01 14:20:18 EST,26.51,26.75,27.25,2.4799995,10.320431,75.0,360,0.4877980908203125,True,REGULAR,USD,3,2025-12-01,745,283.1000061035156,90.07417679346823
AAPL251205C00257500,call,2025-12-05,257.5,2025-12-01 18:17:59+00:00,2025-12-01 13:17:59 EST,22.74,24.3,24.8,1.9400005,9.326926,1.0,526,0.465825654296875,True,REGULAR,USD,3,2025-12-01,17,283.1000061035156,90.95725695811007
AAPL251205C00260000,call,2025-12-05,260.0,2025-12-01 20:09:17+00:00,2025-12-01 15:09:17 EST,22.05,21.8,22.15,2.8999996,15.143601,88.0,904,0.3711000390625,True,REGULAR,USD,3,2025-12-01,780,283.1000061035156,91.84033712275192
AAPL251205C00262500,call,2025-12-05,262.5,2025-12-01 20:06:08+00:00,2025-12-01 15:06:08 EST,19.35,19.15,19.95,2.7399998,16.496084,16.0,1901,0.42188078125,True,REGULAR,USD,3,2025-12-01,17,283.1000061035156,92.72341728739376
AAPL251205C00265000,call,2025-12-05,265.0,2025-12-01 20:06:53+00:00,2025-12-01 15:06:53 EST,16.85,16.85,17.25,2.5,17.421602,1132.0,1260,0.3300848242187499,True,REGULAR,USD,3,2025-12-01,745,283.1000061035156,93.60649745203561
AAPL251205C00267500,call,2025-12-05,267.5,2025-12-01 19:58:40+00:00,2025-12-01 14:58:40 EST,14.44,14.2,14.9,2.6299992,22.269255,2392.0,919,0.3242255078124999,True,REGULAR,USD,3,2025-12-01,17,283.1000061035156,94.48957761667745
AAPL251205C00270000,call,2025-12-05,270.0,2025-12-01 20:08:37+00:00,2025-12-01 15:08:37 EST,12.03,12.0,12.3,2.3499994,24.276852,1481.0,4359,0.2602613037109375,True,REGULAR,USD,3,2025-12-01,780,283.1000061035156,95.37265778131929
AAPL251205C00272500,call,2025-12-05,272.5,2025-12-01 20:09:05+00:00,2025-12-01 15:09:05 EST,9.85,9.7,9.95,2.4100003,32.392475,2772.0,2783,0.2434157690429687,True,REGULAR,USD,3,2025-12-01,17,283.1000061035156,96.25573794596114
AAPL251205C00275000,call,2025-12-05,275.0,2025-12-01 20:09:43+00:00,2025-12-01 15:09:43 EST,7.65,7.55,7.7,2.25,41.666664,4766.0,7498,0.2280350634765625,True,REGULAR,USD,3,2025-12-01,745,283.1000061035156,97.13881811060298
AAPL251205C00277500,call,2025-12-05,277.5,2025-12-01 20:11:32+00:00,2025-12-01 15:11:32 EST,5.55,5.5,5.55,1.8900001,52.354576,16132.0,9503,0.2082598706054687,True,REGULAR,USD,3,2025-12-01,17,283.1000061035156,98.02189827524484
AAPL251205C00280000,call,2025-12-05,280.0,2025-12-01 20:11:17+00:00,2025-12-01 15:11:17 EST,3.7,3.75,3.8,1.4100001,61.57206,56956.0,26255,0.2038653833007812,True,REGULAR,USD,3,2025-12-01,780,283.1000061035156,98.90497843988668
AAPL251205C00282500,call,2025-12-05,282.5,2025-12-01 20:11:54+00:00,2025-12-01 15:11:54 EST,2.25,2.24,2.27,0.86,61.428574,46518.0,19037,0.1901936450195313,False,REGULAR,USD,3,2025-12-01,17,283.1000061035156,99.78805860452853
AAPL251205C00285000,call,2025-12-05,285.0,2025-12-01 20:11:55+00:00,2025-12-01 15:11:55 EST,1.24,1.23,1.25,0.5,67.567566,34590.0,17242,0.1859212268066406,False,REGULAR,USD,3,2025-12-01,745,283.1000061035156,100.67113876917037
AAPL251205C00287500,call,2025-12-05,287.5,2025-12-01 20:11:26+00:00,2025-12-01 15:11:26 EST,0.61,0.61,0.63,0.24000001,64.86486,18473.0,9695,0.1850667431640624,False,REGULAR,USD,3,2025-12-01,17,283.1000061035156,101.55421893381222
AAPL251205C00290000,call,2025-12-05,290.0,2025-12-01 20:11:42+00:00,2025-12-01 15:11:42 EST,0.27,0.27,0.28,0.08000001,42.10527,17378.0,9953,0.1836019140624999,False,REGULAR,USD,3,2025-12-01,780,283.1000061035156,102.43729909845408
AAPL251205C00292500,call,2025-12-05,292.5,2025-12-01 20:11:08+00:00,2025-12-01 15:11:08 EST,0.11,0.1,0.11,0.009999998,9.999997,4764.0,3877,0.1826253613281249,False,REGULAR,USD,3,2025-12-01,17,283.1000061035156,103.3203792630959
AAPL251205C00295000,call,2025-12-05,295.0,2025-12-01 20:09:42+00:00,2025-12-01 15:09:42 EST,0.05,0.04,0.05,-0.02,-28.571428,2321.0,5314,0.18946123046875,False,REGULAR,USD,3,2025-12-01,745,283.1000061035156,104.20345942773774
AAPL251205C00297500,call,2025-12-05,297.5,2025-12-01 20:01:44+00:00,2025-12-01 15:01:44 EST,0.02,0.02,0.03,-0.02,-50.0,337.0,580,0.2031329687499999,False,REGULAR,USD,3,2025-12-01,10,283.1000061035156,105.0865395923796
AAPL251205C00300000,call,2025-12-05,300.0,2025-12-01 20:03:06+00:00,2025-12-01 15:03:06 EST,0.02,0.01,0.02,-0.01,-33.333336,1323.0,6371,0.2187578124999999,False,REGULAR,USD,3,2025-12-01,780,283.1000061035156,105.96961975702143
AAPL251205C00302500,call,2025-12-05,302.5,2025-12-01 20:05:21+00:00,2025-12-01 15:05:21 EST,0.02,0.01,0.02,0.0,0.0,39.0,759,0.2461012890625,False,REGULAR,USD,3,2025-12-01,3,283.1000061035156,106.85269992166329
AAPL251205C00305000,call,2025-12-05,305.0,2025-12-01 20:05:21+00:00,2025-12-01 15:05:21 EST,0.01,0.0,0.01,-0.01,-50.0,1342.0,1861,0.2500075,False,REGULAR,USD,3,2025-12-01,745,283.1000061035156,107.73578008630513
AAPL251205C00310000,call,2025-12-05,310.0,2025-12-01 20:01:31+00:00,2025-12-01 15:01:31 EST,0.02,0.0,0.01,0.0,0.0,179.0,2220,0.2968820312499999,False,REGULAR,USD,3,2025-12-01,780,283.1000061035156,109.50194041558883
AAPL251205C00315000,call,2025-12-05,315.0,2025-12-01 15:02:58+00:00,2025-12-01 10:02:58 EST,0.01,0.0,0.01,0.0,0.0,20.0,1119,0.3437565625,False,REGULAR,USD,3,2025-12-01,745,283.1000061035156,111.26810074487253
AAPL251205C00320000,call,2025-12-05,320.0,2025-12-01 15:17:21+00:00,2025-12-01 10:17:21 EST,0.01,0.0,0.01,0.0,0.0,1.0,1643,0.3828186718749999,False,REGULAR,USD,3,2025-12-01,780,283.1000061035156,113.03426107415619
AAPL251205C00325000,call,2025-12-05,325.0,2025-11-26 16:51:15+00:00,2025-11-26 11:51:15 EST,0.01,0.0,0.01,0.0,0.0,63.0,279,0.429693203125,False,REGULAR,USD,3,2025-12-01,745,283.1000061035156,114.80042140343988
AAPL251205C00330000,call,2025-12-05,330.0,2025-12-01 19:35:50+00:00,2025-12-01 14:35:50 EST,0.01,0.0,0.01,0.0,0.0,2.0,1919,0.4687553125,False,REGULAR,USD,3,2025-12-01,780,283.1000061035156,116.56658173272359
AAPL251205C00335000,call,2025-12-05,335.0,2025-11-26 14:40:18+00:00,2025-11-26 09:40:18 EST,0.02,0.0,0.01,0.0,0.0,10.0,148,0.507817421875,False,REGULAR,USD,3,2025-12-01,745,283.1000061035156,118.33274206200728
AAPL251205C00340000,call,2025-12-05,340.0,2025-11-05 19:39:06+00:00,2025-11-05 14:39:06 EST,0.03,0.0,0.01,0.0,0.0,5.0,45,0.51562984375,False,REGULAR,USD,3,2025-12-01,780,283.1000061035156,120.09890239129098
AAPL251205C00345000,call,2025-12-05,345.0,2025-11-07 14:59:34+00:00,2025-11-07 09:59:34 EST,0.02,0.0,0.01,0.0,0.0,2.0,106,0.5468795312500001,False,REGULAR,USD,3,2025-12-01,745,283.1000061035156,121.86506272057467
AAPL251205C00350000,call,2025-12-05,350.0,2025-11-13 20:08:27+00:00,2025-11-13 15:08:27 EST,0.02,0.0,0.01,0.0,0.0,1.0,24,0.5937540625000001,False,REGULAR,USD,3,2025-12-01,780,283.1000061035156,123.63122304985833
AAPL251205C00355000,call,2025-12-05,355.0,2025-10-31 18:29:05+00:00,2025-10-31 14:29:05 EDT,0.01,0.0,0.01,0.0,0.0,2.0,4,0.6250037500000001,False,REGULAR,USD,3,2025-12-01,745,283.1000061035156,125.39738337914204
AAPL251205C00360000,call,2025-12-05,360.0,2025-11-28 17:32:57+00:00,2025-11-28 12:32:57 EST,0.01,0.0,0.01,0.0,0.0,1.0,2,0.6562534375000001,False,REGULAR,USD,3,2025-12-01,780,283.1000061035156,127.16354370842573
AAPL251205C00370000,call,2025-12-05,370.0,2025-11-21 16:51:34+00:00,2025-11-21 11:51:34 EST,0.01,0.0,0.01,0.0,0.0,2.0,2,0.7187528125,False,REGULAR,USD,3,2025-12-01,780,283.1000061035156,130.6958643669931
AAPL251205C00375000,call,2025-12-05,375.0,2025-11-12 18:24:13+00:00,2025-11-12 13:24:13 EST,0.01,0.0,0.01,0.0,0.0,1.0,2,0.7500025,False,REGULAR,USD,3,2025-12-01,745,283.1000061035156,132.46202469627679
AAPL251205C00380000,call,2025-12-05,380.0,2025-12-01 19:05:57+00:00,2025-12-01 14:05:57 EST,0.01,0.0,0.01,-0.03,-75.0,1.0,3,0.7812521875,False,REGULAR,USD,3,2025-12-01,780,283.1000061035156,134.2281850255605
AAPL251205C00385000,call,2025-12-05,385.0,2025-11-06 18:54:09+00:00,2025-11-06 13:54:09 EST,0.01,0.0,0.01,0.0,0.0,,1,0.8125018749999999,False,REGULAR,USD,3,2025-12-01,745,283.1000061035156,135.99434535484417
AAPL251205C00390000,call,2025-12-05,390.0,2025-11-24 19:42:50+00:00,2025-11-24 14:42:50 EST,0.01,0.0,0.01,0.0,0.0,4.0,4,0.8437515624999999,False,REGULAR,USD,3,2025-12-01,780,283.1000061035156,137.76050568412788
AAPL251205C00400000,call,2025-12-05,400.0,2025-12-01 14:30:02+00:00,2025-12-01 09:30:02 EST,0.01,0.0,0.01,0.0,0.0,3.0,3,0.9062509375,False,REGULAR,USD,3,2025-12-01,780,283.1000061035156,141.29282634269526
AAPL251205P00110000,put,2025-12-05,110.0,2025-12-01 14:30:02+00:00,2025-12-01 09:30:02 EST,0.01,0.0,0.01,0.0,0.0,1.0,26,2.3750040624999995,False,REGULAR,USD,3,2025-12-01,780,283.1000061035156,38.855527244241195
AAPL251205P00125000,put,2025-12-05,125.0,2025-11-06 18:53:19+00:00,2025-11-06 13:53:19 EST,0.01,0.0,0.01,0.0,0.0,,1,2.06250484375,False,REGULAR,USD,3,2025-12-01,745,283.1000061035156,44.154008232092266
AAPL251205P00140000,put,2025-12-05,140.0,2025-11-06 18:53:03+00:00,2025-11-06 13:53:03 EST,0.01,0.0,0.01,0.0,0.0,1.0,14,1.8125009375,False,REGULAR,USD,3,2025-12-01,780,283.1000061035156,49.45248921994334
AAPL251205P00155000,put,2025-12-05,155.0,2025-11-21 16:56:28+00:00,2025-11-21 11:56:28 EST,0.01,0.0,0.01,0.0,0.0,1375.0,1375,1.5625021874999998,False,REGULAR,USD,3,2025-12-01,780,283.1000061035156,54.75097020779442
AAPL251205P00160000,put,2025-12-05,160.0,2025-11-28 14:30:02+00:00,2025-11-28 09:30:02 EST,0.01,0.0,0.01,0.0,0.0,33.0,33,1.46875265625,False,REGULAR,USD,3,2025-12-01,780,283.1000061035156,56.517130537078096
