contractSymbol,type,expiration,strike,lastTradeDate,lastTradeDateEDT,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
TSM251205C00155000,call,2025-12-05,155.0,2025-12-02 15:24:54+00:00,2025-12-02 10:24:54 EST,137.52,135.85,139.5,3.7600098,2.8110123,1.0,20,3.5048840502929686,True,REGULAR,USD
TSM251205C00160000,call,2025-12-05,160.0,2025-12-01 20:39:15+00:00,2025-12-01 15:39:15 EST,128.77,130.85,134.4,0.0,0.0,58.0,23,3.301759558105468,True,REGULAR,USD
TSM251205C00165000,call,2025-12-05,165.0,2025-11-26 20:49:00+00:00,2025-11-26 15:49:00 EST,126.4,126.0,129.4,0.0,0.0,,2,3.155275549316406,True,REGULAR,USD
TSM251205C00170000,call,2025-12-05,170.0,2025-11-21 18:22:00+00:00,2025-11-21 13:22:00 EST,105.02,121.0,124.4,0.0,0.0,5.0,5,3.0126977807617186,True,REGULAR,USD
TSM251205C00175000,call,2025-12-05,175.0,2025-11-28 16:32:13+00:00,2025-11-28 11:32:13 EST,116.41,115.9,119.4,0.0,0.0,1.0,1,2.874026252441406,True,REGULAR,USD
TSM251205C00180000,call,2025-12-05,180.0,2025-12-02 15:26:58+00:00,2025-12-02 10:26:58 EST,112.42,111.0,114.4,2.2399979,2.0330348,1.0,2,2.7382844042968753,True,REGULAR,USD
TSM251205C00185000,call,2025-12-05,185.0,2025-12-01 17:21:18+00:00,2025-12-01 12:21:18 EST,105.36,105.9,109.4,0.0,0.0,2.0,4,2.6064487963867187,True,REGULAR,USD
TSM251205C00190000,call,2025-12-05,190.0,2025-12-02 14:43:35+00:00,2025-12-02 09:43:35 EST,103.71,100.9,104.4,3.3399963,3.327684,1.0,3,2.4780311486816404,True,REGULAR,USD
TSM251205C00200000,call,2025-12-05,200.0,2025-12-02 19:52:03+00:00,2025-12-02 14:52:03 EST,92.5,90.9,94.2,3.3300018,3.734442,5.0,11,2.14844212890625,True,REGULAR,USD
TSM251205C00205000,call,2025-12-05,205.0,2025-12-01 20:59:10+00:00,2025-12-01 15:59:10 EST,83.5,85.9,89.45,0.0,0.0,4.0,12,2.1259812475585935,True,REGULAR,USD
TSM251205C00210000,call,2025-12-05,210.0,2025-12-01 20:59:10+00:00,2025-12-01 15:59:10 EST,78.51,81.0,84.45,0.0,0.0,4.0,2,2.0068409204101565,True,REGULAR,USD
TSM251205C00215000,call,2025-12-05,215.0,2025-11-28 16:31:55+00:00,2025-11-28 11:31:55 EST,76.45,76.0,79.45,0.0,0.0,1.0,1,1.8896489892578123,True,REGULAR,USD
