contractSymbol,type,expiration,strike,lastTradeDate,lastTradeDateEDT,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,tenor_days,snap_date,max_tenor_for_strike,spot_price,relative_strike
GOOG251205C00130000,call,2025-12-05,130.0,2025-12-05 17:10:04+00:00,2025-12-05 12:10:04 EST,192.17,189.85,192.4,3.6699982,1.9469486,1.0,5,9.109379306640626,True,REGULAR,USD,-1,2025-12-05,776,322.0899963378906,40.361390132595936
GOOG251205C00135000,call,2025-12-05,135.0,2025-12-03 14:46:53+00:00,2025-12-03 09:46:53 EST,180.86,184.85,187.4,0.0,0.0,1.0,39,8.761723273925782,True,REGULAR,USD,-1,2025-12-05,776,322.0899963378906,41.913751291541935
GOOG251205C00145000,call,2025-12-05,145.0,2025-12-03 14:46:53+00:00,2025-12-03 09:46:53 EST,170.93,174.85,177.4,0.0,0.0,1.0,39,8.105473684082032,True,REGULAR,USD,-1,2025-12-05,776,322.0899963378906,45.018473609433926
GOOG251205C00150000,call,2025-12-05,150.0,2025-12-05 16:01:49+00:00,2025-12-05 11:01:49 EST,170.74,169.85,173.0,3.4700012,2.074491,200.0,254,5.546878066406249,True,REGULAR,USD,-1,2025-12-05,776,322.0899963378906,46.570834768379925
GOOG251205C00155000,call,2025-12-05,155.0,2025-12-05 17:45:06+00:00,2025-12-05 12:45:06 EST,166.53,164.8,167.25,5.6900024,3.5376787,11.0,12,7.300782124023437,True,REGULAR,USD,-1,2025-12-05,776,322.0899963378906,48.12319592732592
GOOG251205C00160000,call,2025-12-05,160.0,2025-12-05 19:44:20+00:00,2025-12-05 14:44:20 EST,161.47,159.95,163.0,4.0099945,2.546675,5.0,6,5.375003281249999,True,REGULAR,USD,-1,2025-12-05,776,322.0899963378906,49.67555708627192
GOOG251205C00165000,call,2025-12-05,165.0,2025-12-03 14:45:28+00:00,2025-12-03 09:45:28 EST,150.91,154.85,157.4,0.0,0.0,4.0,3,6.917970102539062,True,REGULAR,USD,-1,2025-12-05,776,322.0899963378906,51.22791824521792
GOOG251205C00170000,call,2025-12-05,170.0,2025-12-05 19:41:30+00:00,2025-12-05 14:41:30 EST,151.42,149.85,152.4,4.9299927,3.3654122,5.0,11,6.642579821777345,True,REGULAR,USD,-1,2025-12-05,776,322.0899963378906,52.78027940416392
GOOG251205C00175000,call,2025-12-05,175.0,2025-12-03 14:44:39+00:00,2025-12-03 09:44:39 EST,141.36,144.85,147.4,0.0,0.0,5.0,3,6.37500203125,True,REGULAR,USD,-1,2025-12-05,776,322.0899963378906,54.33264056310991
GOOG251205C00180000,call,2025-12-05,180.0,2025-12-05 20:02:20+00:00,2025-12-05 15:02:20 EST,141.65,139.95,141.65,-0.4500122,-0.31668696,1.0,14,5.039066201171874,True,REGULAR,USD,-1,2025-12-05,776,322.0899963378906,55.88500172205592
GOOG251205C00185000,call,2025-12-05,185.0,2025-12-04 20:10:51+00:00,2025-12-04 15:10:51 EST,132.7,135.0,137.4,0.0,0.0,12.0,8,5.861330798339844,True,REGULAR,USD,-1,2025-12-05,776,322.0899963378906,57.43736288100191
GOOG251205C00190000,call,2025-12-05,190.0,2025-12-04 19:28:07+00:00,2025-12-04 14:28:07 EST,132.11,129.85,132.4,4.5599976,3.5750666,5.0,8,5.615237355957031,True,REGULAR,USD,-1,2025-12-05,776,322.0899963378906,58.98972403994791
GOOG251205C00195000,call,2025-12-05,195.0,2025-12-05 20:04:14+00:00,2025-12-05 15:04:14 EST,126.29,124.85,128.0,3.5299988,2.8755283,1.0,27,3.750000625,True,REGULAR,USD,-1,2025-12-05,776,322.0899963378906,60.5420851988939
GOOG251205C00200000,call,2025-12-05,200.0,2025-12-05 18:41:32+00:00,2025-12-05 13:41:32 EST,121.69,119.95,123.0,5.1200027,4.392213,23.0,44,3.7734380664062495,True,REGULAR,USD,-1,2025-12-05,776,322.0899963378906,62.09444635783991
GOOG251205C00205000,call,2025-12-05,205.0,2025-12-03 15:01:40+00:00,2025-12-03 10:01:40 EST,115.0,115.05,118.0,3.6800003,3.3057854,1.0,6,3.7382819042968753,True,REGULAR,USD,-1,2025-12-05,741,322.0899963378906,63.6468075167859
GOOG251205C00210000,call,2025-12-05,210.0,2025-12-05 19:14:25+00:00,2025-12-05 14:14:25 EST,111.52,110.1,111.95,4.669998,4.370611,1.0,10,4.242192197265625,True,REGULAR,USD,-1,2025-12-05,776,322.0899963378906,65.1991686757319
GOOG251205C00215000,call,2025-12-05,215.0,2025-12-05 18:42:15+00:00,2025-12-05 13:42:15 EST,105.98,105.05,107.0,2.9200058,2.8333068,5.0,109,4.0937548828125,True,REGULAR,USD,-1,2025-12-05,741,322.0899963378906,66.7515298346779
GOOG251205C00220000,call,2025-12-05,220.0,2025-12-03 15:25:15+00:00,2025-12-03 10:25:15 EST,98.09,100.0,102.4,0.0,0.0,2.0,13,4.244145319824219,True,REGULAR,USD,-1,2025-12-05,776,322.0899963378906,68.3038909936239
GOOG251205C00225000,call,2025-12-05,225.0,2025-12-05 20:08:55+00:00,2025-12-05 15:08:55 EST,96.17,94.95,97.4,3.0999985,3.3308246,14.0,92,4.030278399658203,True,REGULAR,USD,-1,2025-12-05,741,322.0899963378906,69.85625215256988
GOOG251205C00230000,call,2025-12-05,230.0,2025-12-05 19:46:03+00:00,2025-12-05 14:46:03 EST,91.15,90.95,92.4,3.6800003,4.207157,78.0,87,3.1250021875,True,REGULAR,USD,-1,2025-12-05,776,322.0899963378906,71.4086133115159
GOOG251205C00235000,call,2025-12-05,235.0,2025-12-05 19:14:11+00:00,2025-12-05 14:14:11 EST,86.08,85.5,86.6,4.3600006,5.335292,18.0,35,2.839846650390625,True,REGULAR,USD,-1,2025-12-05,741,322.0899963378906,72.96097447046188
GOOG251205C00237500,call,2025-12-05,237.5,2025-12-05 15:28:56+00:00,2025-12-05 10:28:56 EST,84.82,82.5,84.9,4.470001,5.563163,2.0,2,3.513673090820312,True,REGULAR,USD,-1,2025-12-05,13,322.0899963378906,73.73715504993488
GOOG251205C00240000,call,2025-12-05,240.0,2025-12-05 18:20:56+00:00,2025-12-05 13:20:56 EST,81.83,79.85,82.4,4.1800003,5.3831296,16.0,27,3.4121108447265627,True,REGULAR,USD,-1,2025-12-05,776,322.0899963378906,74.51333562940789
GOOG251205C00242500,call,2025-12-05,242.5,2025-12-02 16:39:39+00:00,2025-12-02 11:39:39 EST,72.79,77.35,79.9,0.0,0.0,1.0,3,3.3115251586914063,True,REGULAR,USD,-1,2025-12-05,13,322.0899963378906,75.28951620888088
