contractSymbol,type,expiration,strike,lastTradeDate,lastTradeDateEDT,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
TSM251128C00155000,call,2025-11-28,155.0,2025-11-25 20:01:18+00:00,2025-11-25 15:01:18 EST,128.32,134.45,135.6,0.0,0.0,2.0,4,3.2031269921874994,True,REGULAR,USD
TSM251128C00160000,call,2025-11-28,160.0,2025-11-26 16:25:19+00:00,2025-11-26 11:25:19 EST,131.5,129.65,130.65,8.169998,6.624502,3.0,32,3.464845087890625,True,REGULAR,USD
TSM251128C00165000,call,2025-11-28,165.0,2025-11-26 20:33:09+00:00,2025-11-26 15:33:09 EST,127.28,124.85,125.65,9.360001,7.9375854,3.0,16,3.49218876953125,True,REGULAR,USD
TSM251128C00170000,call,2025-11-28,170.0,2025-11-26 20:33:09+00:00,2025-11-26 15:33:09 EST,122.29,119.65,120.65,9.360001,8.288321,2.0,12,3.1406271484375,True,REGULAR,USD
TSM251128C00175000,call,2025-11-28,175.0,2025-11-26 17:35:36+00:00,2025-11-26 12:35:36 EST,117.02,114.65,115.65,-7.100006,-5.720276,2.0,4,2.9843775390625,True,REGULAR,USD
TSM251128C00180000,call,2025-11-28,180.0,2025-11-26 17:35:36+00:00,2025-11-26 12:35:36 EST,112.03,109.65,110.65,7.290001,6.9600925,4.0,21,2.8359404101562498,True,REGULAR,USD
TSM251128C00185000,call,2025-11-28,185.0,2025-11-26 19:49:20+00:00,2025-11-26 14:49:20 EST,107.1,104.55,105.65,7.3499985,7.368419,4.0,4,2.58594103515625,True,REGULAR,USD
TSM251128C00190000,call,2025-11-28,190.0,2025-11-26 19:49:20+00:00,2025-11-26 14:49:20 EST,102.14,99.7,100.65,23.669998,30.16439,2.0,1,2.587894155273437,True,REGULAR,USD
TSM251128C00200000,call,2025-11-28,200.0,2025-11-26 20:31:34+00:00,2025-11-26 15:31:34 EST,92.56,89.85,90.65,13.809998,17.536505,5.0,4,2.4082071044921873,True,REGULAR,USD
TSM251128C00205000,call,2025-11-28,205.0,2025-11-26 20:31:34+00:00,2025-11-26 15:31:34 EST,87.57,84.5,85.65,10.599998,13.771597,4.0,1,1.99609376953125,True,REGULAR,USD
TSM251128C00210000,call,2025-11-28,210.0,2025-11-24 16:56:01+00:00,2025-11-24 11:56:01 EST,72.8,79.85,80.65,0.0,0.0,1.0,4,2.128910927734375,True,REGULAR,USD
TSM251128C00215000,call,2025-11-28,215.0,2025-11-26 15:49:48+00:00,2025-11-26 10:49:48 EST,75.11,74.5,75.65,5.3499985,7.6691484,4.0,3,1.75000125,True,REGULAR,USD
