contractSymbol,type,expiration,strike,lastTradeDate,lastTradeDateEDT,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,tenor_days,snap_date,max_tenor_for_strike,spot_price,relative_strike
AAPL251128C00130000,call,2025-11-28,130.0,2025-11-06 15:22:28+00:00,2025-11-06 10:22:28 EST,141.01,146.3,149.15,0.0,0.0,,5.0,6.570314287109376,True,REGULAR,USD,-1,2025-11-28,783,278.8500061035156,46.62004559961923
AAPL251128C00135000,call,2025-11-28,135.0,2025-11-26 15:29:49+00:00,2025-11-26 10:29:49 EST,142.25,140.8,143.35,0.0,0.0,2.0,3.0,1.0000000000000004e-05,True,REGULAR,USD,-1,2025-11-28,783,278.8500061035156,48.41312427652766
AAPL251128C00140000,call,2025-11-28,140.0,2025-11-05 17:45:00+00:00,2025-11-05 12:45:00 EST,130.7,136.45,139.25,0.0,0.0,,8.0,6.234377207031249,True,REGULAR,USD,-1,2025-11-28,783,278.8500061035156,50.2062029534361
AAPL251128C00145000,call,2025-11-28,145.0,2025-11-24 19:12:33+00:00,2025-11-24 14:12:33 EST,131.03,131.45,134.3,0.0,0.0,1.0,3.0,6.050783686523436,True,REGULAR,USD,-1,2025-11-28,783,278.8500061035156,51.99928163034453
AAPL251128C00155000,call,2025-11-28,155.0,2025-11-25 19:22:52+00:00,2025-11-25 14:22:52 EST,123.69,121.3,124.55,0.0,0.0,2.0,4.0,5.898440126953126,True,REGULAR,USD,-1,2025-11-28,783,278.8500061035156,55.58543898416139
AAPL251128C00160000,call,2025-11-28,160.0,2025-11-26 14:33:16+00:00,2025-11-26 09:33:16 EST,118.14,116.45,119.3,0.0,0.0,1.0,10.0,5.230472211914062,True,REGULAR,USD,-1,2025-11-28,783,278.8500061035156,57.37851766106983
AAPL251128C00175000,call,2025-11-28,175.0,2025-10-30 16:55:03+00:00,2025-10-30 12:55:03 EDT,96.85,101.45,104.3,0.0,0.0,,1.0,4.47461378173828,True,REGULAR,USD,-1,2025-11-28,783,278.8500061035156,62.75775369179512
AAPL251128C00180000,call,2025-11-28,180.0,2025-11-28 16:16:52+00:00,2025-11-28 11:16:52 EST,96.65,95.8,99.45,-0.6100006,-0.6271855,1.0,1.0,4.443363820800781,True,REGULAR,USD,-1,2025-11-28,783,278.8500061035156,64.55083236870355
AAPL251128C00185000,call,2025-11-28,185.0,2025-11-28 16:14:53+00:00,2025-11-28 11:14:53 EST,91.8,90.8,94.45,-0.4699936,-0.50936776,3.0,5.0,4.201176623535156,True,REGULAR,USD,-1,2025-11-28,783,278.8500061035156,66.34391104561197
AAPL251128C00190000,call,2025-11-28,190.0,2025-11-28 16:25:28+00:00,2025-11-28 11:25:28 EST,86.51,86.45,89.5,6.3600006,7.9351225,8.0,8.0,4.021489348144532,True,REGULAR,USD,-1,2025-11-28,783,278.8500061035156,68.13698972252041
AAPL251128C00195000,call,2025-11-28,195.0,2025-11-28 17:11:02+00:00,2025-11-28 12:11:02 EST,81.37,80.8,84.45,5.9400024,7.874854,3.0,5.0,3.732422543945313,True,REGULAR,USD,-1,2025-11-28,783,278.8500061035156,69.93006839942885
AAPL251128C00200000,call,2025-11-28,200.0,2025-11-28 16:47:18+00:00,2025-11-28 11:47:18 EST,76.41,76.3,78.7,-0.05999756,-0.07845895,6.0,102.0,1.0000000000000004e-05,True,REGULAR,USD,-1,2025-11-28,783,278.8500061035156,71.72314707633728
AAPL251128C00205000,call,2025-11-28,205.0,2025-11-28 15:44:04+00:00,2025-11-28 10:44:04 EST,71.5,71.45,74.1,-2.4400024,-3.299976,6.0,9.0,2.839846650390625,True,REGULAR,USD,-1,2025-11-28,748,278.8500061035156,73.5162257532457
AAPL251128C00210000,call,2025-11-28,210.0,2025-11-28 17:45:18+00:00,2025-11-28 12:45:18 EST,66.6,66.45,69.5,-2.0800018,-3.0285408,20.0,86.0,3.111330346679688,True,REGULAR,USD,-1,2025-11-28,748,278.8500061035156,75.30930443015414
AAPL251128C00215000,call,2025-11-28,215.0,2025-11-28 17:25:55+00:00,2025-11-28 12:25:55 EST,62.05,61.45,63.95,-0.45000076,-0.7200012,2.0,35.0,2.156254609375,True,REGULAR,USD,-1,2025-11-28,748,278.8500061035156,77.10238310706258
AAPL251128C00220000,call,2025-11-28,220.0,2025-11-28 17:33:54+00:00,2025-11-28 12:33:54 EST,57.07,56.65,58.55,-1.2999992,-2.2271702,160.0,175.0,1.0000000000000004e-05,True,REGULAR,USD,-1,2025-11-28,783,278.8500061035156,78.89546178397102
AAPL251128C00222500,call,2025-11-28,222.5,2025-11-28 16:04:35+00:00,2025-11-28 11:04:35 EST,53.9,53.85,56.2,-2.2299995,-3.9729192,1.0,11.0,1.0000000000000004e-05,True,REGULAR,USD,-1,2025-11-28,20,278.8500061035156,79.79200112242523
AAPL251128C00225000,call,2025-11-28,225.0,2025-11-28 17:52:37+00:00,2025-11-28 12:52:37 EST,51.99,50.85,54.0,-1.2099991,-2.2744343,187.0,241.0,1.92578162109375,True,REGULAR,USD,-1,2025-11-28,748,278.8500061035156,80.68854046087944
