contractSymbol,type,expiration,strike,lastTradeDate,lastTradeDateEDT,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,tenor_days,snap_date,max_tenor_for_strike,spot_price,relative_strike
META251205C00100000,call,2025-12-05,100.0,2025-12-01 20:01:17+00:00,2025-12-01 15:01:17 EST,540.21,538.55,542.05,25.179993,4.889034,15.0,27,6.050783686523436,True,REGULAR,USD,3,2025-12-01,780,640.8699951171875,15.6037887187579
META251205C00110000,call,2025-12-05,110.0,2025-12-01 16:52:37+00:00,2025-12-01 11:52:37 EST,533.89,528.25,532.4,57.97,12.180618,20.0,8,6.3925801342773445,True,REGULAR,USD,3,2025-12-01,780,640.8699951171875,17.16416759063369
META251205C00180000,call,2025-12-05,180.0,2025-12-01 16:59:01+00:00,2025-12-01 11:59:01 EST,463.26,458.8,463.4,0.4300232,0.0929117,3.0,1,5.337893952636718,True,REGULAR,USD,3,2025-12-01,780,640.8699951171875,28.08681969376422
META251205C00240000,call,2025-12-05,240.0,2025-12-01 17:04:38+00:00,2025-12-01 12:04:38 EST,403.56,398.2,403.6,11.290009,2.8781219,2.0,1,4.274418719482421,True,REGULAR,USD,3,2025-12-01,780,640.8699951171875,37.44909292501896
META251205C00250000,call,2025-12-05,250.0,2025-12-01 19:32:00+00:00,2025-12-01 14:32:00 EST,393.06,388.5,393.55,10.790009,2.8226147,3.0,1,4.091313479614258,True,REGULAR,USD,3,2025-12-01,780,640.8699951171875,39.00947179689474
META251205C00300000,call,2025-12-05,300.0,2025-12-01 20:05:31+00:00,2025-12-01 15:05:31 EST,340.9,338.95,342.95,-3.399994,-0.98750913,6.0,3,3.144533388671875,True,REGULAR,USD,3,2025-12-01,780,640.8699951171875,46.8113661562737
META251205C00320000,call,2025-12-05,320.0,2025-12-01 17:15:44+00:00,2025-12-01 12:15:44 EST,327.25,320.55,323.35,11.670013,3.6979573,21.0,8,2.214848212890624,True,REGULAR,USD,3,2025-12-01,780,640.8699951171875,49.932123900025275
META251205C00330000,call,2025-12-05,330.0,2025-12-01 17:15:44+00:00,2025-12-01 12:15:44 EST,317.33,309.4,313.45,40.47,14.617497,2.0,4,2.9531276171875,True,REGULAR,USD,3,2025-12-01,780,640.8699951171875,51.49250277190106
META251205C00340000,call,2025-12-05,340.0,2025-12-01 17:18:03+00:00,2025-12-01 12:18:03 EST,304.14,298.75,303.85,50.63002,19.971607,5.0,6,2.9433620166015624,True,REGULAR,USD,3,2025-12-01,780,640.8699951171875,53.052881643776864
META251205C00350000,call,2025-12-05,350.0,2025-12-01 17:19:16+00:00,2025-12-01 12:19:16 EST,293.96,288.8,292.5,9.179993,3.2235384,7.0,4,2.377933742675781,True,REGULAR,USD,3,2025-12-01,780,640.8699951171875,54.61326051565265
META251205C00360000,call,2025-12-05,360.0,2025-12-01 17:23:58+00:00,2025-12-01 12:23:58 EST,284.19,278.5,283.45,9.279999,3.3756497,22.0,4,2.6074253564453125,True,REGULAR,USD,3,2025-12-01,780,640.8699951171875,56.17363938752844
META251205C00370000,call,2025-12-05,370.0,2025-12-01 17:30:48+00:00,2025-12-01 12:30:48 EST,273.92,268.5,272.55,8.960022,3.381651,52.0,4,2.2031294921875,True,REGULAR,USD,3,2025-12-01,780,640.8699951171875,57.73401825940423
META251205C00380000,call,2025-12-05,380.0,2025-12-01 17:31:41+00:00,2025-12-01 12:31:41 EST,263.9,261.0,263.15,8.899994,3.4901936,33.0,4,1.8359383203125,True,REGULAR,USD,3,2025-12-01,780,640.8699951171875,59.29439713128002
META251205C00390000,call,2025-12-05,390.0,2025-12-01 17:31:41+00:00,2025-12-01 12:31:41 EST,253.97,248.55,253.65,9.100006,3.7162602,1.0,4,2.334965100097656,True,REGULAR,USD,3,2025-12-01,780,640.8699951171875,60.854776003155806
META251205C00400000,call,2025-12-05,400.0,2025-12-01 20:05:31+00:00,2025-12-01 15:05:31 EST,240.97,238.95,242.95,-3.2299957,-1.3226846,7.0,8,2.0556689233398435,True,REGULAR,USD,3,2025-12-01,780,640.8699951171875,62.4151548750316
