contractSymbol,type,expiration,strike,lastTradeDate,lastTradeDateEDT,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,tenor_days,snap_date,max_tenor_for_strike,spot_price,relative_strike
AAPL251205C00110000,call,2025-12-05,110.0,2025-12-04 16:24:30+00:00,2025-12-04 11:24:30 EST,170.55,168.0,170.0,0.0,0.0,3.0,11,6.87500140625,True,REGULAR,USD,-1,2025-12-05,776,278.7799987792969,39.45763701903315
AAPL251205C00120000,call,2025-12-05,120.0,2025-11-05 16:30:23+00:00,2025-11-05 11:30:23 EST,150.51,158.0,160.05,0.0,0.0,,1,6.429689462890625,True,REGULAR,USD,-1,2025-12-05,776,278.7799987792969,43.044694929854344
AAPL251205C00135000,call,2025-12-05,135.0,2025-11-28 17:50:00+00:00,2025-11-28 12:50:00 EST,142.95,143.0,145.0,0.0,0.0,1.0,1,5.437503203124999,True,REGULAR,USD,-1,2025-12-05,776,278.7799987792969,48.42528179608613
AAPL251205C00140000,call,2025-12-05,140.0,2025-12-03 15:29:34+00:00,2025-12-03 10:29:34 EST,147.59,138.0,140.0,0.0,0.0,1.0,1,5.187503515625,True,REGULAR,USD,-1,2025-12-05,776,278.7799987792969,50.21881075149673
AAPL251205C00150000,call,2025-12-05,150.0,2025-12-03 20:22:55+00:00,2025-12-03 15:22:55 EST,134.9,128.0,130.05,0.0,0.0,1.0,1,4.835941455078125,True,REGULAR,USD,-1,2025-12-05,776,278.7799987792969,53.80586866231793
AAPL251205C00155000,call,2025-12-05,155.0,2025-12-02 19:29:53+00:00,2025-12-02 14:29:53 EST,131.02,123.0,125.0,0.0,0.0,2.0,2,4.476566904296874,True,REGULAR,USD,-1,2025-12-05,776,278.7799987792969,55.59939761772853
AAPL251205C00160000,call,2025-12-05,160.0,2025-12-02 19:06:36+00:00,2025-12-02 14:06:36 EST,125.77,118.0,120.05,0.0,0.0,6.0,6,4.375004531249999,True,REGULAR,USD,-1,2025-12-05,776,278.7799987792969,57.39292657313912
AAPL251205C00165000,call,2025-12-05,165.0,2025-11-20 19:08:25+00:00,2025-11-20 14:08:25 EST,101.75,113.0,115.0,0.0,0.0,1.0,2,4.039067451171874,True,REGULAR,USD,-1,2025-12-05,776,278.7799987792969,59.18645552854972
AAPL251205C00170000,call,2025-12-05,170.0,2025-12-04 14:43:58+00:00,2025-12-04 09:43:58 EST,113.13,108.0,110.0,0.0,0.0,2.0,2,3.8281254296875,True,REGULAR,USD,-1,2025-12-05,776,278.7799987792969,60.979984483960315
AAPL251205C00175000,call,2025-12-05,175.0,2025-12-03 19:51:44+00:00,2025-12-03 14:51:44 EST,110.12,103.0,105.0,0.0,0.0,1.0,1,3.6250009375,True,REGULAR,USD,-1,2025-12-05,776,278.7799987792969,62.77351343937092
AAPL251205C00180000,call,2025-12-05,180.0,2025-12-03 19:53:36+00:00,2025-12-03 14:53:36 EST,104.9,98.0,100.05,0.0,0.0,1.0,1,3.5234386914062497,True,REGULAR,USD,-1,2025-12-05,776,278.7799987792969,64.56704239478151
AAPL251205C00185000,call,2025-12-05,185.0,2025-12-04 15:15:30+00:00,2025-12-04 10:15:30 EST,96.89,93.0,95.0,0.0,0.0,1.0,10,3.2265644335937496,True,REGULAR,USD,-1,2025-12-05,776,278.7799987792969,66.36057135019212
AAPL251205C00190000,call,2025-12-05,190.0,2025-12-04 19:07:04+00:00,2025-12-04 14:07:04 EST,89.7,88.0,90.05,0.0,0.0,2.0,11,3.1250021875,True,REGULAR,USD,-1,2025-12-05,776,278.7799987792969,68.15410030560271
AAPL251205C00195000,call,2025-12-05,195.0,2025-12-04 17:12:35+00:00,2025-12-04 12:12:35 EST,85.52,83.0,84.2,0.0,0.0,1.0,5,3.3242204394531245,True,REGULAR,USD,-1,2025-12-05,776,278.7799987792969,69.9476292610133
AAPL251205C00200000,call,2025-12-05,200.0,2025-12-05 16:36:02+00:00,2025-12-05 11:36:02 EST,79.12,78.25,79.5,-0.87999725,-1.0999966,28.0,77,3.501954370117187,True,REGULAR,USD,-1,2025-12-05,776,278.7799987792969,71.74115821642391
AAPL251205C00205000,call,2025-12-05,205.0,2025-12-05 14:41:07+00:00,2025-12-05 09:41:07 EST,74.75,73.2,74.8,0.75,1.0135136,4.0,6,2.49219126953125,True,REGULAR,USD,-1,2025-12-05,741,278.7799987792969,73.5346871718345
AAPL251205C00210000,call,2025-12-05,210.0,2025-12-05 19:37:14+00:00,2025-12-05 14:37:14 EST,69.04,68.0,69.5,-1.0599976,-1.512122,23.0,39,3.06250234375,True,REGULAR,USD,-1,2025-12-05,776,278.7799987792969,75.3282161272451
AAPL251205C00215000,call,2025-12-05,215.0,2025-12-05 18:59:18+00:00,2025-12-05 13:59:18 EST,63.9,63.55,64.3,-1.6500015,-2.5171647,152.0,159,1.796876015625,True,REGULAR,USD,-1,2025-12-05,741,278.7799987792969,77.1217450826557
AAPL251205C00220000,call,2025-12-05,220.0,2025-12-05 19:25:27+00:00,2025-12-05 14:25:27 EST,59.24,58.4,59.25,-1.0599976,-1.7578733,249.0,302,2.3906290234375,True,REGULAR,USD,-1,2025-12-05,776,278.7799987792969,78.9152740380663
AAPL251205C00225000,call,2025-12-05,225.0,2025-12-05 19:51:35+00:00,2025-12-05 14:51:35 EST,53.92,53.1,54.35,-1.2800026,-2.3188453,45.0,224,2.2968792578125,True,REGULAR,USD,-1,2025-12-05,741,278.7799987792969,80.7088029934769
AAPL251205C00227500,call,2025-12-05,227.5,2025-11-28 17:13:54+00:00,2025-11-28 12:13:54 EST,49.23,50.5,52.5,0.0,0.0,18.0,18,1.7265638671875,True,REGULAR,USD,-1,2025-12-05,13,278.7799987792969,81.6055674711822
AAPL251205C00230000,call,2025-12-05,230.0,2025-12-05 19:40:45+00:00,2025-12-05 14:40:45 EST,49.19,48.4,49.3,0.23999786,0.49029186,149.0,174,2.0546923632812497,True,REGULAR,USD,-1,2025-12-05,776,278.7799987792969,82.50233194888749
AAPL251205C00232500,call,2025-12-05,232.5,2025-12-05 19:51:32+00:00,2025-12-05 14:51:32 EST,46.57,45.95,46.8,-8.23,-15.018248,802.0,802,1.95703146484375,True,REGULAR,USD,-1,2025-12-05,13,278.7799987792969,83.39909642659279
AAPL251205C00235000,call,2025-12-05,235.0,2025-12-05 19:47:35+00:00,2025-12-05 14:47:35 EST,44.15,43.5,44.4,-1.0999985,-2.4309359,241.0,255,1.3437532812499997,True,REGULAR,USD,-1,2025-12-05,741,278.7799987792969,84.2958609042981
AAPL251205C00237500,call,2025-12-05,237.5,2025-12-05 19:24:30+00:00,2025-12-05 14:24:30 EST,41.94,40.85,41.8,-0.09000015,-0.21413313,200.0,212,1.765626171875,True,REGULAR,USD,-1,2025-12-05,13,278.7799987792969,85.19262538200338
AAPL251205C00240000,call,2025-12-05,240.0,2025-12-05 19:57:41+00:00,2025-12-05 14:57:41 EST,38.91,38.25,39.1,-1.6100006,-3.973348,1711.0,1537,1.474612001953125,True,REGULAR,USD,-1,2025-12-05,776,278.7799987792969,86.08938985970869
AAPL251205C00242500,call,2025-12-05,242.5,2025-12-04 17:57:29+00:00,2025-12-04 12:57:29 EST,38.06,35.5,37.55,0.0,0.0,4.0,34,1.28515982421875,True,REGULAR,USD,-1,2025-12-05,13,278.7799987792969,86.98615433741398
AAPL251205C00245000,call,2025-12-05,245.0,2025-12-05 19:23:57+00:00,2025-12-05 14:23:57 EST,34.27,33.4,34.6,-1.0600014,-3.0002868,46.0,349,1.1640666796875,True,REGULAR,USD,-1,2025-12-05,741,278.7799987792969,87.88291881511928
AAPL251205C00247500,call,2025-12-05,247.5,2025-12-05 19:07:47+00:00,2025-12-05 14:07:47 EST,31.52,30.3,32.3,-1.25,-3.8144643,7.0,46,1.6650407373046878,True,REGULAR,USD,-1,2025-12-05,13,278.7799987792969,88.77968329282459
AAPL251205C00250000,call,2025-12-05,250.0,2025-12-05 19:53:05+00:00,2025-12-05 14:53:05 EST,28.85,28.45,29.2,-1.6499996,-5.409835,198.0,293,1.2168007910156249,True,REGULAR,USD,-1,2025-12-05,776,278.7799987792969,89.67644777052988
AAPL251205C00252500,call,2025-12-05,252.5,2025-12-05 17:43:10+00:00,2025-12-05 12:43:10 EST,26.3,25.7,27.25,-1.6000004,-5.7347684,6.0,66,0.8867198828124999,True,REGULAR,USD,-1,2025-12-05,13,278.7799987792969,90.57321224823518
AAPL251205C00255000,call,2025-12-05,255.0,2025-12-05 20:04:34+00:00,2025-12-05 15:04:34 EST,23.97,23.65,24.35,-1.2800007,-5.069309,74.0,241,0.8476577734374999,True,REGULAR,USD,-1,2025-12-05,741,278.7799987792969,91.46997672594048
AAPL251205C00257500,call,2025-12-05,257.5,2025-12-05 18:56:20+00:00,2025-12-05 13:56:20 EST,21.48,20.8,21.85,-1.1499996,-5.0817485,46.0,504,1.0312548437500002,True,REGULAR,USD,-1,2025-12-05,13,278.7799987792969,92.36674120364577
AAPL251205C00260000,call,2025-12-05,260.0,2025-12-05 19:34:45+00:00,2025-12-05 14:34:45 EST,19.0,18.75,19.05,-1.1499996,-5.7071943,176.0,652,0.7402369726562499,True,REGULAR,USD,-1,2025-12-05,776,278.7799987792969,93.26350568135108
AAPL251205C00262500,call,2025-12-05,262.5,2025-12-05 19:28:19+00:00,2025-12-05 14:28:19 EST,16.78,16.2,16.4,-1.0299988,-5.7832613,163.0,1447,1.0000000000000004e-05,True,REGULAR,USD,-1,2025-12-05,13,278.7799987792969,94.16027015905637
AAPL251205C00265000,call,2025-12-05,265.0,2025-12-05 20:06:35+00:00,2025-12-05 15:06:35 EST,13.72,13.75,13.9,-1.4299994,-9.43894,233.0,870,1.0000000000000004e-05,True,REGULAR,USD,-1,2025-12-05,741,278.7799987792969,95.05703463676167
AAPL251205C00267500,call,2025-12-05,267.5,2025-12-05 20:04:11+00:00,2025-12-05 15:04:11 EST,11.2,11.3,11.45,-1.6300001,-12.7046,148.0,938,0.3945373046875,True,REGULAR,USD,-1,2025-12-05,13,278.7799987792969,95.95379911446697
AAPL251205C00270000,call,2025-12-05,270.0,2025-12-05 20:04:49+00:00,2025-12-05 15:04:49 EST,8.62,8.7,8.85,-1.9800005,-18.679249,693.0,4122,1.0000000000000004e-05,True,REGULAR,USD,-1,2025-12-05,776,278.7799987792969,96.85056359217226
AAPL251205C00272500,call,2025-12-05,272.5,2025-12-05 20:06:45+00:00,2025-12-05 15:06:45 EST,6.3,6.2,6.35,-2.0,-24.096384,684.0,2804,1.0000000000000004e-05,True,REGULAR,USD,-1,2025-12-05,13,278.7799987792969,97.74732806987757
AAPL251205C00275000,call,2025-12-05,275.0,2025-12-05 20:14:52+00:00,2025-12-05 15:14:52 EST,3.89,3.75,3.85,-1.7099998,-30.535711,3132.0,5386,1.0000000000000004e-05,True,REGULAR,USD,-1,2025-12-05,741,278.7799987792969,98.64409254758287
AAPL251205C00277500,call,2025-12-05,277.5,2025-12-05 20:14:38+00:00,2025-12-05 15:14:38 EST,1.41,1.28,1.37,-1.89,-57.272728,10915.0,8228,1.0000000000000004e-05,True,REGULAR,USD,-1,2025-12-05,13,278.7799987792969,99.54085702528816
AAPL251205C00280000,call,2025-12-05,280.0,2025-12-05 20:15:55+00:00,2025-12-05 15:15:55 EST,0.04,0.04,0.05,-1.45,-97.31544,87290.0,19583,0.0620210986328125,False,REGULAR,USD,-1,2025-12-05,776,278.7799987792969,100.43762150299347
AAPL251205C00282500,call,2025-12-05,282.5,2025-12-05 20:09:14+00:00,2025-12-05 15:09:14 EST,0.01,0.0,0.01,-0.43,-97.72727,97387.0,26531,0.1132901171875,False,REGULAR,USD,-1,2025-12-05,13,278.7799987792969,101.33438598069877
AAPL251205C00285000,call,2025-12-05,285.0,2025-12-05 20:14:43+00:00,2025-12-05 15:14:43 EST,0.01,0.0,0.01,-0.080000006,-88.88889,30594.0,48917,0.179695703125,False,REGULAR,USD,-1,2025-12-05,741,278.7799987792969,102.23115045840407
AAPL251205C00287500,call,2025-12-05,287.5,2025-12-05 19:42:51+00:00,2025-12-05 14:42:51 EST,0.01,0.0,0.01,-0.02,-66.66667,6971.0,55817,0.242195078125,False,REGULAR,USD,-1,2025-12-05,13,278.7799987792969,103.12791493610935
