contractSymbol,type,expiration,strike,lastTradeDate,lastTradeDateEDT,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
META251205C00100000,call,2025-12-05,100.0,2025-12-03 20:05:41+00:00,2025-12-03 15:05:41 EST,544.75,543.2,544.75,4.539978,0.8404098,9.0,40,8.632817104492187,True,REGULAR,USD
META251205C00110000,call,2025-12-05,110.0,2025-12-03 16:20:57+00:00,2025-12-03 11:20:57 EST,534.18,532.9,534.85,-2.5900269,-0.4825208,4.0,10,7.9843750195312495,True,REGULAR,USD
META251205C00120000,call,2025-12-05,120.0,2025-12-03 14:51:17+00:00,2025-12-03 09:51:17 EST,529.22,522.4,528.15,2.3799438,0.45173937,1.0,2,9.254887028198242,True,REGULAR,USD
META251205C00130000,call,2025-12-05,130.0,2025-12-01 16:55:02+00:00,2025-12-01 11:55:02 EST,513.74,511.4,518.15,0.0,0.0,,1,8.396489127197263,True,REGULAR,USD
META251205C00140000,call,2025-12-05,140.0,2025-12-01 16:55:56+00:00,2025-12-01 11:55:56 EST,503.58,501.4,508.15,0.0,0.0,,1,8.013676866455077,True,REGULAR,USD
META251205C00150000,call,2025-12-05,150.0,2025-12-01 16:57:05+00:00,2025-12-01 11:57:05 EST,493.56,491.65,498.15,0.0,0.0,,1,7.761719047851562,True,REGULAR,USD
META251205C00160000,call,2025-12-05,160.0,2025-12-01 16:57:44+00:00,2025-12-01 11:57:44 EST,483.08,481.4,488.15,0.0,0.0,,2,7.32812583984375,True,REGULAR,USD
META251205C00170000,call,2025-12-05,170.0,2025-12-01 16:59:01+00:00,2025-12-01 11:59:01 EST,473.18,471.4,478.15,0.0,0.0,,2,7.020509036865235,True,REGULAR,USD
META251205C00180000,call,2025-12-05,180.0,2025-12-03 14:53:00+00:00,2025-12-03 09:53:00 EST,467.15,462.4,468.0,3.8899841,0.8396978,1.0,4,7.023438720703126,True,REGULAR,USD
META251205C00190000,call,2025-12-05,190.0,2025-12-03 14:53:00+00:00,2025-12-03 09:53:00 EST,457.21,451.4,457.95,3.1399841,0.69151986,1.0,1,6.384767644042969,True,REGULAR,USD
META251205C00200000,call,2025-12-05,200.0,2025-12-02 20:49:49+00:00,2025-12-02 15:49:49 EST,447.36,441.65,448.2,0.0,0.0,21.0,21,6.300783374023437,True,REGULAR,USD
