contractSymbol,type,expiration,strike,lastTradeDate,lastTradeDateEDT,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
META251128C00100000,call,2025-11-28,100.0,2025-11-25 15:14:03+00:00,2025-11-25 10:14:03 EST,525.36,525.75,528.1,10.72998,2.0849893,1.0,27.0,8.564457772216796,True,REGULAR,USD
META251128C00110000,call,2025-11-28,110.0,2025-11-25 15:14:03+00:00,2025-11-25 10:14:03 EST,514.96,515.75,521.2,10.26001,2.0328927,2.0,5.0,9.11816836364746,True,REGULAR,USD
META251128C00120000,call,2025-11-28,120.0,2025-11-05 17:50:47+00:00,2025-11-05 12:50:47 EST,505.02,505.75,511.2,-15.430023,-2.9647465,1.0,3.0,8.66113739929199,True,REGULAR,USD
META251128C00130000,call,2025-11-28,130.0,2025-11-25 15:22:25+00:00,2025-11-25 10:22:25 EST,497.04,495.75,501.3,-22.449982,-4.3215423,22.0,2.0,8.26855951965332,True,REGULAR,USD
META251128C00140000,call,2025-11-28,140.0,2025-11-25 15:22:25+00:00,2025-11-25 10:22:25 EST,487.05,485.75,490.7,-16.279999,-3.2344584,22.0,2.0,7.7441409448242196,True,REGULAR,USD
META251128C00150000,call,2025-11-28,150.0,2025-11-04 19:19:26+00:00,2025-11-04 14:19:26 EST,475.16,475.75,481.3,-7.1799927,-1.488575,1.0,4.0,7.5312505859375,True,REGULAR,USD
META251128C00160000,call,2025-11-28,160.0,2025-11-25 15:36:56+00:00,2025-11-25 10:36:56 EST,466.9,465.75,470.9,12.130005,2.6672835,62.0,25.0,7.1171886035156255,True,REGULAR,USD
META251128C00170000,call,2025-11-28,170.0,2025-11-25 15:36:56+00:00,2025-11-25 10:36:56 EST,456.91,455.75,460.9,12.070007,2.7133367,61.0,27.0,6.813478045654296,True,REGULAR,USD
META251128C00180000,call,2025-11-28,180.0,2025-11-25 15:31:17+00:00,2025-11-25 10:31:17 EST,446.89,445.8,451.3,12.880005,2.9676747,1.0,4.0,6.616212667236329,True,REGULAR,USD
META251128C00190000,call,2025-11-28,190.0,2025-11-25 15:31:49+00:00,2025-11-25 10:31:49 EST,436.94,435.8,441.35,12.869995,3.0348752,2.0,1.0,6.3540059637451165,True,REGULAR,USD
