contractSymbol,type,expiration,strike,lastTradeDate,lastTradeDateEDT,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,tenor_days,snap_date,max_tenor_for_strike,spot_price,relative_strike
AAPL251128C00110000,call,2025-11-28,110.0,2025-11-26 19:51:56+00:00,2025-11-26 14:51:56 EST,168.25,168.65,168.95,2.0299988,1.2212722,1.0,12.0,5.2480503149414055,True,REGULAR,USD,1,2025-11-26,785,277.54998779296875,39.632500391984046
AAPL251128C00120000,call,2025-11-28,120.0,2025-11-05 17:41:07+00:00,2025-11-05 12:41:07 EST,150.8,157.45,159.75,0.0,0.0,,6.0,4.5761761547851565,True,REGULAR,USD,1,2025-11-26,785,277.54998779296875,43.2354549730735
AAPL251128C00125000,call,2025-11-28,125.0,2025-11-26 17:55:06+00:00,2025-11-26 12:55:06 EST,153.85,152.4,154.8,8.080002,5.5429797,4.0,2.0,4.373051408691405,True,REGULAR,USD,1,2025-11-26,750,277.54998779296875,45.036932263618226
AAPL251128C00130000,call,2025-11-28,130.0,2025-11-06 15:22:28+00:00,2025-11-06 10:22:28 EST,141.01,147.45,149.75,0.0,0.0,,5.0,4.177739152832031,True,REGULAR,USD,1,2025-11-26,785,277.54998779296875,46.83840955416296
AAPL251128C00135000,call,2025-11-28,135.0,2025-11-26 15:29:49+00:00,2025-11-26 10:29:49 EST,142.25,142.4,144.55,-0.8899994,-0.6217685,2.0,4.0,3.845703510742188,True,REGULAR,USD,1,2025-11-26,785,277.54998779296875,48.63988684470769
AAPL251128C00140000,call,2025-11-28,140.0,2025-11-05 17:45:00+00:00,2025-11-05 12:45:00 EST,130.7,137.45,139.75,0.0,0.0,,8.0,3.8066411083984377,True,REGULAR,USD,1,2025-11-26,785,277.54998779296875,50.44136413525242
AAPL251128C00145000,call,2025-11-28,145.0,2025-11-24 19:12:33+00:00,2025-11-24 14:12:33 EST,131.03,132.4,134.8,0.0,0.0,1.0,3.0,3.6328134179687503,True,REGULAR,USD,1,2025-11-26,785,277.54998779296875,52.242841425797145
AAPL251128C00150000,call,2025-11-28,150.0,2025-11-24 20:59:58+00:00,2025-11-24 15:59:58 EST,126.1,127.45,129.75,0.0,0.0,2.0,2.0,3.4628919677734373,True,REGULAR,USD,1,2025-11-26,785,277.54998779296875,54.04431871634188
AAPL251128C00155000,call,2025-11-28,155.0,2025-11-25 19:22:52+00:00,2025-11-25 14:22:52 EST,123.69,122.4,124.85,0.0,0.0,2.0,4.0,3.3203141992187497,True,REGULAR,USD,1,2025-11-26,785,277.54998779296875,55.84579600688661
AAPL251128C00160000,call,2025-11-28,160.0,2025-11-26 14:33:16+00:00,2025-11-26 09:33:16 EST,118.14,117.45,119.8,-1.25,-1.0469888,1.0,11.0,3.160158349609376,True,REGULAR,USD,1,2025-11-26,785,277.54998779296875,57.64727329743133
AAPL251128C00170000,call,2025-11-28,170.0,2025-11-26 16:23:34+00:00,2025-11-26 11:23:34 EST,108.41,107.45,109.8,5.550003,5.3956866,2.0,3.0,2.853518491210937,True,REGULAR,USD,1,2025-11-26,785,277.54998779296875,61.25022787852079
AAPL251128C00175000,call,2025-11-28,175.0,2025-10-30 16:55:03+00:00,2025-10-30 12:55:03 EDT,96.85,102.4,104.85,0.0,0.0,,1.0,2.707034482421875,True,REGULAR,USD,1,2025-11-26,785,277.54998779296875,63.05170516906552
AAPL251128C00180000,call,2025-11-28,180.0,2025-11-26 15:15:53+00:00,2025-11-26 10:15:53 EST,97.26,97.5,99.8,9.800003,11.205126,2.0,2.0,2.5800816748046875,True,REGULAR,USD,1,2025-11-26,785,277.54998779296875,64.85318245961025
AAPL251128C00185000,call,2025-11-28,185.0,2025-11-26 15:16:15+00:00,2025-11-26 10:16:15 EST,92.27,92.95,94.8,6.5999985,7.703979,2.0,5.0,2.5761754345703123,True,REGULAR,USD,1,2025-11-26,785,277.54998779296875,66.65465975015498
AAPL251128C00190000,call,2025-11-28,190.0,2025-11-21 15:28:57+00:00,2025-11-21 10:28:57 EST,80.15,87.5,89.8,0.0,0.0,1.0,8.0,2.3007854980468747,True,REGULAR,USD,1,2025-11-26,785,277.54998779296875,68.4561370406997
AAPL251128C00195000,call,2025-11-28,195.0,2025-11-19 17:21:13+00:00,2025-11-19 12:21:13 EST,75.43,82.45,84.85,0.0,0.0,2.0,5.0,2.166020209960937,True,REGULAR,USD,1,2025-11-26,785,277.54998779296875,70.25761433124444
AAPL251128C00200000,call,2025-11-28,200.0,2025-11-26 15:34:36+00:00,2025-11-26 10:34:36 EST,76.47,78.55,79.35,-2.699997,-3.410379,31.0,102.0,2.189457651367187,True,REGULAR,USD,1,2025-11-26,785,277.54998779296875,72.05909162178916
AAPL251128C00205000,call,2025-11-28,205.0,2025-11-26 17:58:46+00:00,2025-11-26 12:58:46 EST,73.94,72.45,74.6,4.7400055,6.849719,5.0,12.0,1.8310555322265625,True,REGULAR,USD,1,2025-11-26,750,277.54998779296875,73.8605689123339
AAPL251128C00210000,call,2025-11-28,210.0,2025-11-26 20:03:40+00:00,2025-11-26 15:03:40 EST,68.68,68.55,69.35,0.6800003,1.0000005,57.0,102.0,1.916992602539063,True,REGULAR,USD,1,2025-11-26,785,277.54998779296875,75.66204620287863
AAPL251128C00215000,call,2025-11-28,215.0,2025-11-26 18:11:46+00:00,2025-11-26 13:11:46 EST,63.35,62.95,64.85,0.14999771,0.23733814,46.0,59.0,1.763673056640625,True,REGULAR,USD,1,2025-11-26,750,277.54998779296875,77.46352349342335
AAPL251128C00220000,call,2025-11-28,220.0,2025-11-26 19:38:19+00:00,2025-11-26 14:38:19 EST,58.4,58.0,59.85,-0.97999954,-1.6503866,9.0,183.0,1.6435564697265623,True,REGULAR,USD,1,2025-11-26,785,277.54998779296875,79.26500078396809
